vref,alignment_score,co-occurrence_count,translation_score,alignment_count,avg_aligned,jac_sim,match_counts,encoding_dist,total_score
LUK 12:54,0.01566,1388.0,0.2268,162.2,0.474,0.1592,552.0,0.7694558868901473,0.2117800671886206
LUK 12:55,0.1237,2156.0,0.1233,200.2,0.515,0.1295,776.0,0.9103203975935771,0.19154587932178366
LUK 12:56,0.1052,1844.0,0.2886,252.8,0.4807,0.1766,811.5,0.6830706914339681,0.26151240425758054
LUK 12:57,0.06085,385.0,0.2118,37.78,0.3728,0.0774,258.0,0.8122587724951332,0.17756657967732534
LUK 12:58,0.03116,1771.0,0.118,237.4,0.3503,0.1891,711.5,0.795952018559371,0.17171092292267348
LUK 12:59,0.0833,1710.0,0.2449,330.5,0.5312,0.1866,786.5,0.7992744160457624,0.24032640246140582
LUK 13:1,0.07526,2044.0,0.2151,274.2,0.396,0.1986,784.0,0.7536072461121132,0.21659891335551198
LUK 13:2,0.1261,1555.0,0.2075,274.0,0.4653,0.1835,711.0,0.7074299439998294,0.24436922831665522
LUK 13:3,0.09827,549.0,0.2255,191.0,0.5728,0.134,215.2,0.6989862149032653,0.25654195692629533
LUK 13:4,0.0462,2174.0,0.1642,184.8,0.344,0.22,819.5,0.775994992433076,0.1902798472311757
LUK 13:5,0.0834,579.5,0.1887,208.2,0.5737,0.162,244.5,0.7034598533340105,0.25127367412368684
LUK 13:6,0.02765,2786.0,0.2241,388.8,0.4023,0.2725,1029.0,0.684075039400186,0.23674084216098812
LUK 13:7,0.03397,1703.0,0.2051,259.5,0.4016,0.1976,693.5,0.7978438796043008,0.19955479379909694
LUK 13:8,0.0668,2674.0,0.219,412.2,0.546,0.2961,993.0,0.6459237554931917,0.2800397272618882
LUK 13:9,0.2317,1453.0,0.1876,164.9,0.628,0.1552,717.0,0.9155828879446539,0.2502839588090428
LUK 13:10,0.0811,3278.0,0.2322,236.9,0.401,0.2874,1400.0,0.6655596170035822,0.25483183449795044
LUK 13:11,0.0637,2160.0,0.2625,228.1,0.4448,0.2482,806.0,0.7721487808726686,0.24090537482320878
LUK 13:12,0.1272,3770.0,0.2059,649.0,0.4229,0.284,1447.0,0.6952515943357289,0.256219174795216
LUK 13:13,0.1951,1719.0,0.1936,495.8,0.5923,0.1993,864.5,0.6791153745132283,0.2896166017006289
LUK 13:14,0.03497,2406.0,0.1565,339.5,0.4106,0.2169,947.0,0.7236731506919812,0.20957764848894714
LUK 13:15,0.05264,2446.0,0.1649,407.5,0.3188,0.2328,890.0,0.6713735405767016,0.20668026331065845
LUK 13:16,0.02751,1963.0,0.2498,196.8,0.4138,0.1897,700.0,0.7102276184433227,0.22430145964734538
LUK 13:17,0.0646,3184.0,0.2086,433.5,0.3242,0.2112,1148.0,0.7850297134898643,0.19176166780723955
LUK 13:18,0.06757,3206.0,0.185,544.0,0.3245,0.263,1247.0,0.6951960429387778,0.2160357784547763
LUK 13:19,0.06946,1370.0,0.1888,127.25,0.36,0.2377,558.0,0.7560377444893429,0.21066625102554426
LUK 13:20,0.2683,4424.0,0.1624,354.8,0.3054,0.2306,1612.0,0.8218500481266089,0.22066961138164495
LUK 13:21,0.1222,421.2,0.328,28.92,0.599,0.2454,182.1,0.7137874437588049,0.30279710446802083
LUK 13:22,0.07733,1620.0,0.3135,193.9,0.515,0.2069,569.5,0.6293552640580236,0.2818360211005543
LUK 13:23,0.1771,2992.0,0.1569,486.5,0.4236,0.2319,1161.0,0.7869247323602483,0.23029800344443166
LUK 13:24,0.0833,2878.0,0.2983,399.8,0.5693,0.2617,1043.0,0.693338278591894,0.28985277636753615
LUK 13:25,0.05237,1881.0,0.1454,270.0,0.4075,0.1791,657.5,0.6450102726685938,0.21503176104568636
LUK 13:26,0.09296,3224.0,0.1387,347.5,0.2065,0.1969,1142.0,0.7399454176205514,0.16957263809096126
LUK 13:27,0.0833,1785.0,0.1324,389.5,0.4238,0.1575,643.0,0.7600508856858618,0.19876752705131165
LUK 13:28,0.03284,1338.0,0.2576,263.5,0.4756,0.2927,551.5,0.5745773528449906,0.2795894123396208
LUK 13:29,0.0781,2092.0,0.1991,202.5,0.236,0.1826,808.5,0.8222159852852232,0.1656123702702693
LUK 13:30,0.09766,2476.0,0.0616,261.8,0.373,0.1185,829.0,0.8102936033318769,0.16223813033716958
LUK 13:31,0.1459,2644.0,0.2242,375.2,0.544,0.2747,1014.0,0.6134265269515643,0.2989582186605671
LUK 13:32,0.03693,1938.0,0.2378,367.2,0.4404,0.3215,794.5,0.6505818727513535,0.2619349576076855
LUK 13:33,0.06415,1653.0,0.314,271.0,0.5415,0.2471,676.5,0.7069512548510949,0.27728737274758697
LUK 13:34,0.0395,2228.0,0.268,346.2,0.4407,0.2883,783.0,0.6399975737290581,0.26395526821081655
LUK 13:35,0.074,2212.0,0.2024,326.0,0.3845,0.1991,812.5,0.7192343614185615,0.2174021962451657
LUK 14:1,0.03226,2762.0,0.2878,399.5,0.4758,0.2769,1025.0,0.6773195480465509,0.2660756471241348
LUK 14:3,0.08276,1493.0,0.2803,262.5,0.595,0.1842,674.5,0.698507209895511,0.2760209412044497
LUK 14:4,0.0942,3480.0,0.1559,605.0,0.5474,0.2173,1351.0,0.6765544426530863,0.25482002899230377
LUK 14:5,0.04407,2884.0,0.2047,466.8,0.499,0.2827,1054.0,0.6881859024522798,0.25585254270839886
LUK 14:6,0.1597,3048.0,0.3184,269.8,0.4897,0.2446,1040.0,0.9376810411748869,0.25073110794858594
LUK 14:7,0.07,2562.0,0.122,437.2,0.4128,0.1833,994.5,0.7263346700284774,0.20054311139037442
LUK 14:8,0.03992,1966.0,0.2034,303.2,0.5,0.1748,804.5,0.7964749437981111,0.2161193101680042
LUK 14:9,0.06995,2926.0,0.1593,372.8,0.3958,0.1943,1010.0,0.7288924591475674,0.20806988254952968
LUK 14:10,0.0547,1448.0,0.158,155.5,0.334,0.1705,516.5,0.6931448692476812,0.19341437431846734
LUK 14:11,0.1641,3876.0,0.264,424.8,0.3694,0.2668,1510.0,0.7707048234772247,0.2507446489268424
LUK 14:12,0.0338,1287.0,0.2001,244.1,0.439,0.2249,487.8,0.66763859590943,0.23226947512068188
LUK 14:13,0.07947,62.12,0.2386,9.664,0.2642,0.0983,42.56,0.8854246800068221,0.15467131432080394
LUK 14:14,0.08905,2430.0,0.1338,266.0,0.28,0.1796,1043.0,0.7987817471206147,0.1682948104216949
LUK 14:15,0.0847,1995.0,0.2018,397.5,0.4607,0.2063,801.0,0.723735473666985,0.23516371416246706
LUK 14:16,0.1163,3626.0,0.1835,542.5,0.4016,0.2751,1366.0,0.6771979229597817,0.24729418531988914
LUK 14:17,0.0713,2668.0,0.1375,327.0,0.416,0.1641,955.5,0.772524620146708,0.19619727058696584
LUK 14:18,0.0633,2022.0,0.1327,403.0,0.3914,0.172,799.5,0.7414519227111939,0.19424423249901443
LUK 14:19,0.09424,2068.0,0.2347,435.5,0.5728,0.235,760.5,0.7500426704326083,0.26753197786134447
LUK 14:20,0.054,1984.0,0.2646,263.5,0.5474,0.1705,759.0,0.7103581063875305,0.2533102765302382
LUK 14:21,0.03955,1184.0,0.17,195.9,0.4016,0.1338,489.5,0.7233036475939378,0.19445525750443196
LUK 14:22,0.0843,1584.0,0.1844,171.9,0.3625,0.1301,594.5,0.8144263302665348,0.18143120489916817
LUK 14:23,0.04532,2052.0,0.1171,279.0,0.2805,0.1884,763.0,0.6584553974948825,0.1821478690912606
LUK 14:24,0.03647,2190.0,0.1382,291.8,0.3884,0.1871,803.5,0.716863583102311,0.19738342960842925
LUK 14:25,0.04175,2840.0,0.3115,601.5,0.473,0.27,1138.0,0.6840275036619846,0.27063517694945904
LUK 14:26,0.03093,1906.0,0.1902,261.8,0.4065,0.1954,746.5,0.6774204718979525,0.21709499887895195
LUK 14:27,0.1534,2035.0,0.1904,307.2,0.3623,0.1554,753.5,0.6991712844163491,0.222206839734461
LUK 14:28,0.05,1414.0,0.2407,183.0,0.5254,0.197,502.0,0.7659548739170559,0.23724371406751665
LUK 14:29,0.1283,728.0,0.2188,173.8,0.4219,0.084,318.5,0.8544995988778397,0.19490956975883575
LUK 14:30,0.1195,3202.0,0.2389,353.0,0.542,0.2445,1194.0,0.8058220157503269,0.25777158822581364
LUK 14:31,0.0678,1263.0,0.1733,111.44,0.4043,0.1313,547.5,0.7942503918807481,0.189209004781776
LUK 14:32,0.09143,2338.0,0.1575,300.8,0.507,0.1628,887.0,0.8776419976670481,0.200130488040501
LUK 14:33,0.0675,2056.0,0.1338,351.5,0.4097,0.1545,735.5,0.7881413804786318,0.18775072330986592
LUK 14:34,0.148,4256.0,0.2178,309.2,0.3184,0.2776,1460.0,0.7759176967474791,0.2287458233714412
LUK 14:35,0.1268,2260.0,0.2737,210.0,0.4297,0.25,876.0,0.7667247014819245,0.2510234894745871
LUK 15:1,0.0854,3054.0,0.2715,585.0,0.4556,0.2666,1281.0,0.6703195919576903,0.27043775652681423
LUK 15:2,0.1005,2038.0,0.222,276.0,0.4866,0.2732,944.0,0.6928187974841168,0.263250661909204
LUK 15:3,0.451,4300.0,0.1312,699.5,0.2178,0.3003,1662.0,0.6724870912577706,0.27112854519184904
LUK 15:4,0.04095,1708.0,0.2268,256.2,0.4497,0.1924,707.5,0.7069624562202202,0.23023226534800506
LUK 15:5,0.11145,4760.0,0.1989,453.0,0.3994,0.3281,1835.0,0.669381219719859,0.261903522154612
LUK 15:6,0.08905,2746.0,0.2026,274.0,0.4116,0.222,1122.0,0.7792044497138579,0.22067557189282866
LUK 15:7,0.04507,1205.0,0.2336,187.5,0.4321,0.1516,453.2,0.719731007422291,0.21908262653674068
LUK 15:8,0.04788,1069.0,0.2184,145.1,0.544,0.2119,446.5,0.637233212407213,0.26301990568230016
LUK 15:9,0.0943,2562.0,0.219,248.6,0.3914,0.2067,1020.5,0.7705796256611421,0.21910980298900506
LUK 15:10,0.05826,1960.0,0.308,207.5,0.517,0.2238,782.5,0.6373182963698804,0.2806195888766909
LUK 15:11,0.05927,334.2,0.3037,168.0,0.5337,0.1562,286.5,0.7830316348310004,0.24456476475796676
LUK 15:12,0.0413,3292.0,0.1979,551.5,0.3362,0.2996,1210.0,0.7209446986197713,0.21847720297974263
LUK 15:13,0.0462,2012.0,0.1661,207.2,0.3625,0.1282,772.0,0.8661800906553694,0.16125472357239007
LUK 15:14,0.1337,2210.0,0.1558,274.8,0.334,0.1731,863.5,0.7572568541801978,0.1985583520362333
LUK 15:15,0.0997,3244.0,0.198,395.2,0.4656,0.248,1117.0,0.7483750259336103,0.2427547893053291
LUK 15:16,0.11035,1996.0,0.2262,256.2,0.5396,0.2927,912.5,0.6473384447218715,0.2888843135819093
LUK 15:17,0.0503,1490.0,0.1431,146.8,0.3035,0.1198,547.0,0.7831134008534465,0.15935580397596424
LUK 15:18,0.0953,3532.0,0.2324,508.0,0.4448,0.2446,1241.0,0.7618760468375865,0.24164560754742861
LUK 15:19,0.11115,1961.0,0.2142,259.2,0.513,0.1731,733.0,0.799852314956214,0.23346833591322105
LUK 15:20,0.06854,1505.0,0.2144,232.4,0.446,0.1492,547.5,0.8269255647311976,0.2040791338292883
LUK 15:21,0.1023,3016.0,0.2607,419.0,0.4604,0.2065,1090.0,0.7687277896863007,0.24028869385952303
LUK 15:22,0.0521,1393.0,0.1737,278.8,0.4458,0.2013,584.0,0.6856250533554401,0.224688830641153
LUK 15:23,0.0778,4164.0,0.243,347.0,0.6494,0.3,1432.0,0.7007368234335045,0.3034754084099434
LUK 15:24,0.1359,1788.0,0.2974,253.2,0.5903,0.2085,668.0,0.6751963090358009,0.29914262097304223
LUK 15:25,0.0786,1331.0,0.1934,313.8,0.5767,0.2654,590.0,0.6149616555417018,0.2832801529321692
LUK 15:26,0.08466,3674.0,0.1451,337.8,0.3933,0.2202,1361.0,0.7122744422050905,0.21671090183987807
LUK 15:27,0.0362,2938.0,0.3115,482.2,0.4705,0.296,1091.0,0.67269024936739,0.274611910152732
LUK 15:28,0.0768,4364.0,0.1981,532.5,0.423,0.2761,1516.0,0.7095596057425871,0.24213423570053558
LUK 15:29,0.05682,1396.0,0.272,276.5,0.4905,0.1908,588.0,0.7372994268568756,0.2441539072482195
LUK 15:30,0.0424,1907.0,0.1786,192.5,0.3206,0.1903,801.5,0.768107666392405,0.1853494215078174
LUK 15:31,0.1207,2658.0,0.2673,578.5,0.3574,0.2294,1113.0,0.6718204675173222,0.24806005456236832
LUK 15:32,0.02287,1739.0,0.2035,255.5,0.4988,0.1791,780.0,0.6815141227111171,0.23165865383732684
LUK 16:1,0.05188,2292.0,0.202,357.0,0.448,0.213,855.0,0.8194755574699467,0.2096851230442156
LUK 16:2,0.04617,2500.0,0.1824,407.8,0.4119,0.1874,931.0,0.7420386891997162,0.20774467494845142
LUK 16:3,0.0326,1420.0,0.253,214.4,0.3247,0.1194,533.0,0.9103745337658663,0.1552177025919023
LUK 16:4,0.06116,1803.0,0.1705,232.1,0.342,0.1398,622.0,0.8122530726764586,0.17411474673789792
LUK 16:5,0.07434,1297.0,0.17,161.8,0.37,0.1318,638.0,0.7332971762793024,0.194245846149821
LUK 16:6,0.0268,2426.0,0.1752,379.2,0.355,0.2217,883.0,0.6890618638716555,0.20754266251734646
LUK 16:7,0.03073,2432.0,0.1763,311.0,0.4968,0.332,995.0,0.6499426469224262,0.26142110933762885
LUK 16:8,0.03787,2220.0,0.1436,193.4,0.412,0.187,810.5,0.7892893327282703,0.1901978499722945
LUK 16:9,0.04333,2288.0,0.0996,260.2,0.2438,0.1666,818.0,0.7853315810301973,0.1467707163633679
LUK 16:10,0.0974,4510.0,0.1964,381.5,0.2964,0.2347,1659.0,0.807917001717113,0.19560783519807917
LUK 16:11,0.0823,1517.0,0.195,122.75,0.3684,0.1305,569.5,0.8624578883770583,0.17686292363742753
LUK 16:12,0.1395,2780.0,0.1115,394.8,0.4065,0.2335,1099.0,0.7314130049776644,0.2226876316311381
LUK 16:13,0.0601,1226.0,0.2179,191.6,0.4893,0.1587,522.0,0.7779838974699506,0.22187844449122648
LUK 16:14,0.1412,3516.0,0.209,347.0,0.3132,0.2737,1380.0,0.7669018964058316,0.2188770182562748
LUK 16:15,0.0382,2460.0,0.1934,541.0,0.4363,0.2164,987.0,0.6898065492022127,0.22722471571330127
LUK 16:16,0.0383,2019.0,0.2783,416.2,0.519,0.2405,839.5,0.6192596669228402,0.2749593268040895
LUK 16:17,0.04007,2722.0,0.339,307.0,0.663,0.2449,996.5,0.7492114071439087,0.2977965161955924
LUK 16:18,0.05984,2482.0,0.2808,309.0,0.5874,0.2151,1101.0,0.7361588153354461,0.26598026099725475
LUK 16:19,0.1158,1186.0,0.308,145.5,0.629,0.0953,402.0,0.9750543319601002,0.22878145451902407
LUK 16:20,0.04675,3090.0,0.192,378.2,0.3872,0.3213,1102.0,0.706723008839289,0.23434889844121717
LUK 16:21,0.0487,1388.0,0.2173,283.0,0.3843,0.252,584.0,0.7134184168277528,0.2261505419620128
LUK 16:22,0.0681,1777.0,0.3367,271.5,0.5317,0.1997,632.0,0.7286619202555967,0.268301603602524
LUK 16:23,0.06934,2828.0,0.2742,386.0,0.502,0.2563,999.0,0.7662116422192068,0.2541798746023887
LUK 16:24,0.0986,1518.0,0.2068,209.8,0.3818,0.2357,585.0,0.7393682565401273,0.22687198059449512
LUK 16:25,0.05374,1854.0,0.283,231.5,0.4526,0.1931,681.5,0.7022821958357461,0.24491187217271532
LUK 16:26,0.0762,2140.0,0.10913,181.6,0.339,0.1656,750.0,0.828204207715842,0.1656450643079391
LUK 16:27,0.11633,2398.0,0.207,468.2,0.5156,0.2302,920.0,0.6772770987612252,0.2660349746008813
LUK 16:28,0.06885,2636.0,0.2238,366.8,0.4165,0.2028,926.0,0.7703758366241771,0.21988262414049414
LUK 16:29,0.0822,4196.0,0.2725,492.2,0.3508,0.4197,1734.0,0.567557113694742,0.29166386753182827
LUK 16:30,0.05038,1933.0,0.1624,328.2,0.4006,0.1873,764.5,0.6898326954337877,0.2104893499825107
LUK 16:31,0.05264,2544.0,0.219,320.2,0.5103,0.2289,946.5,0.6896250822856479,0.25216365461832657
LUK 17:1,0.0553,2276.0,0.2524,435.0,0.4907,0.2908,945.5,0.6836153275603261,0.26746711120496597
LUK 17:2,0.0715,2264.0,0.2314,228.5,0.4224,0.2465,795.0,0.7541917186996829,0.23476244729129214
LUK 17:3,0.11664,3558.0,0.2544,458.2,0.5264,0.2837,1348.0,0.6346047674210742,0.2947966565499836
LUK 17:4,0.0863,3056.0,0.2012,346.2,0.4155,0.2457,1217.0,0.6868680429074348,0.24133223089159792
LUK 17:5,0.10486,4590.0,0.166,527.0,0.365,0.327,1718.0,0.6422899030881715,0.2483091193860029
LUK 17:6,0.02127,2400.0,0.1573,287.0,0.2317,0.2612,860.5,0.6655572882400347,0.18705265416212669
LUK 17:7,0.0385,1564.0,0.1619,282.2,0.4668,0.1743,559.0,0.7459375881826904,0.20971413148597
LUK 17:8,0.1113,1829.0,0.2052,247.1,0.2588,0.125,631.0,0.8485191895696743,0.16551308486139651
LUK 17:9,0.1649,824.5,0.0711,102.94,0.1631,0.0922,463.0,0.8755031942396535,0.11886619458535849
LUK 17:10,0.0672,2698.0,0.09424,296.2,0.3198,0.1897,953.5,0.7387455574497012,0.17792408175019103
LUK 17:11,0.07794,3410.0,0.2213,450.0,0.3987,0.3376,1237.0,0.598655173199256,0.2707288827845577
LUK 17:12,0.1766,830.5,0.2642,103.06,0.3782,0.2019,500.5,0.7718429959283057,0.23824097084848683
LUK 17:13,0.233,3200.0,0.1364,487.2,0.3167,0.219,1241.0,0.8163098057962982,0.20971341092636722
LUK 17:14,0.02449,3420.0,0.2852,522.0,0.434,0.2598,1266.0,0.6988429392882476,0.24943720179279832
LUK 17:15,0.01843,2488.0,0.1849,375.2,0.458,0.1995,942.0,0.7370482368065819,0.21588443823834375
LUK 17:17,0.1378,1404.0,0.2917,197.9,0.608,0.2002,608.5,0.6555433182250989,0.3008482360070895
LUK 17:18,0.1242,914.5,0.1688,206.8,0.2827,0.127,563.5,0.8382368851476424,0.16420700068390406
LUK 17:19,0.07947,4830.0,0.2267,755.5,0.416,0.3186,1760.0,0.5260501127585231,0.28413973026464917
LUK 17:20,0.06158,2800.0,0.2825,466.0,0.5435,0.352,1063.0,0.5450860155938313,0.31829551044534926
LUK 17:21,0.1735,1894.0,0.1881,168.5,0.502,0.175,779.5,0.7914795486693438,0.24180035963391736
LUK 17:22,0.1337,1841.0,0.187,286.5,0.426,0.2008,857.0,0.751759802970972,0.2288533060259987
LUK 17:23,0.08466,1928.0,0.2627,321.0,0.4744,0.1223,617.5,0.6919016183513398,0.24042501755921686
LUK 17:24,0.05322,1954.0,0.1792,230.0,0.3718,0.2356,828.0,0.7217383262513294,0.2139700323132112
LUK 17:25,0.09393,2416.0,0.11743,322.0,0.4695,0.1843,966.5,0.7536474759787971,0.2138080235309435
LUK 17:26,0.02563,3116.0,0.2334,305.0,0.4614,0.2844,1095.0,0.6470960709039909,0.2589975075266962
LUK 17:28,0.06122,1627.0,0.11914,124.56,0.4092,0.163,568.5,0.82603631383193,0.17482037636812772
LUK 17:29,0.09015,1442.0,0.2747,174.2,0.5024,0.2878,542.5,0.6741575550996044,0.2826713370191681
LUK 17:30,0.1246,1759.0,0.1037,200.0,0.3022,0.1765,1000.0,0.8267970520227218,0.17036500898661258
LUK 17:31,0.04922,2214.0,0.1688,228.0,0.3894,0.1385,797.5,0.7835050552249048,0.18598763449317574
LUK 17:32,0.2345,2886.0,0.3782,329.0,0.636,0.479,1266.0,0.3471194327819242,0.4454407726578703
LUK 17:33,0.0675,3544.0,0.2737,346.0,0.3562,0.1984,1347.0,0.7629467226583099,0.21733741505999865
LUK 17:34,0.0986,3306.0,0.1589,246.8,0.332,0.2191,1222.0,0.7487418006149698,0.20368176230711363
LUK 17:35,0.1954,583.5,0.3218,113.8,0.6045,0.1982,397.2,0.7278272933787899,0.30712737525714773
LUK 17:37,0.05392,3270.0,0.2386,494.8,0.4407,0.2615,1209.0,0.6456534856819491,0.2563316241860345
LUK 18:1,0.0495,2534.0,0.2037,511.0,0.394,0.2183,1060.0,0.69749735947221,0.2217991834254355
LUK 18:3,0.11096,3332.0,0.1855,411.8,0.3662,0.2686,1265.0,0.7864832950761633,0.21990191995798242
LUK 18:4,0.03052,2066.0,0.137,289.2,0.5024,0.1635,802.0,0.7692755971011022,0.20383497902032546
LUK 18:6,0.0759,2582.0,0.1092,286.5,0.2502,0.2081,1048.0,0.7892503640028279,0.16027023942952418
LUK 18:7,0.1787,2476.0,0.1157,425.2,0.2322,0.1683,957.0,0.8805379811914961,0.15462240676230188
LUK 18:8,0.11926,1771.0,0.1277,232.4,0.258,0.1155,636.0,0.8418424958170045,0.14903090567257118
LUK 18:9,0.04404,2464.0,0.09406,312.0,0.3003,0.1813,964.5,0.781520109007101,0.1598911825053116
LUK 18:10,0.0698,2244.0,0.3293,267.5,0.536,0.2773,866.0,0.5998526298708039,0.30619467044457166
LUK 18:11,0.05365,1755.0,0.2233,266.0,0.4604,0.2153,666.5,0.7110482487791584,0.23783549012957964
LUK 18:12,0.0984,2392.0,0.2847,202.5,0.667,0.1664,868.5,0.8296733602194117,0.2678996473097255
LUK 18:13,0.0389,1496.0,0.2246,278.5,0.4058,0.1803,679.0,0.7485512562475,0.2104927530616494
LUK 18:14,0.0534,2120.0,0.1827,393.0,0.326,0.1785,786.0,0.7583666370778583,0.18762034956793255
LUK 18:15,0.0504,3732.0,0.3198,497.2,0.553,0.2482,1306.0,0.7789226081107571,0.2645349020678961
LUK 18:16,0.04037,2016.0,0.2069,517.0,0.5293,0.2383,913.0,0.7203044677678772,0.24927233819276787
LUK 18:17,0.08685,1968.0,0.1268,206.9,0.3347,0.1493,834.5,0.7697909988380478,0.17911860916372935
LUK 18:18,0.0632,923.0,0.2169,395.0,0.5146,0.2117,490.2,0.5703150578959892,0.26986389323657695
LUK 18:19,0.08435,2496.0,0.2362,521.0,0.3823,0.2242,993.0,0.7511658386451848,0.22457894349753832
LUK 18:20,0.05606,2696.0,0.3909,283.2,0.701,0.336,944.0,0.5930299142852106,0.3625035890172195
LUK 18:21,0.0885,2786.0,0.2773,337.5,0.518,0.2583,1135.0,0.7790925143458024,0.26127915564371396
LUK 18:22,0.06146,2170.0,0.2024,414.2,0.4888,0.2272,814.5,0.6588338907919493,0.2514143350131501
LUK 18:23,0.1418,2104.0,0.1726,210.9,0.5073,0.1819,868.0,0.8348293178620377,0.22635718809001054
LUK 18:24,0.0588,2224.0,0.2323,458.0,0.4475,0.2389,912.0,0.6813041527521781,0.24739755234734329
LUK 18:25,0.2367,726.5,0.1224,8.21,0.3977,0.2213,498.2,0.7990142704047724,0.22342244027942298
LUK 18:26,0.0773,4492.0,0.2406,529.0,0.5205,0.3503,1722.0,0.5732451423540063,0.30558318406683693
LUK 18:27,0.04593,2596.0,0.1864,305.8,0.4065,0.2234,1130.0,0.7513575195263384,0.2117328747515612
LUK 18:28,0.113,1178.0,0.2446,312.5,0.4622,0.2499,694.5,0.581526803668602,0.27905048767052654
LUK 18:29,0.0694,1719.0,0.1978,309.8,0.4739,0.2074,694.0,0.6959085951020156,0.23897063838773064
LUK 18:30,0.0558,2040.0,0.2141,214.2,0.4072,0.222,783.0,0.6270565356121743,0.23930440313224532
LUK 18:31,0.03217,2388.0,0.2142,394.2,0.4346,0.2693,937.0,0.6145182730745414,0.25098060078141166
LUK 18:32,0.1166,4520.0,0.3887,349.8,0.568,0.3032,1547.0,0.73330979751421,0.3179319250407673
LUK 18:33,0.2107,3496.0,0.4114,437.0,0.534,0.2588,1329.0,0.6225449197277583,0.34526104987956674
LUK 18:34,0.1499,2362.0,0.10345,248.4,0.312,0.1986,1081.0,0.7772309557884145,0.19046106401107454
LUK 18:35,0.0742,2856.0,0.2861,322.0,0.4465,0.2644,1004.0,0.7047510763893384,0.25740790867009683
LUK 18:36,0.10205,577.0,0.1223,107.9,0.4968,0.11926,420.5,0.9229346107756141,0.18135861856520358
LUK 18:37,0.1619,3824.0,0.1581,548.0,0.351,0.3015,1405.0,0.710709075786045,0.24136164543046518
LUK 18:38,0.11456,2552.0,0.2932,558.5,0.513,0.345,991.0,0.5595265733456883,0.32357171970950344
LUK 18:39,0.098,2970.0,0.2048,378.8,0.4045,0.2012,1103.0,0.7530436154150464,0.22230474191007424
LUK 18:40,0.1157,2824.0,0.136,483.0,0.4333,0.2036,1090.0,0.6818570557338142,0.2303166502669313
LUK 18:41,0.11273,1518.0,0.2157,249.0,0.537,0.2054,683.0,0.6854598541969964,0.2641615481425734
LUK 18:42,0.09644,4620.0,0.2651,631.0,0.4595,0.362,1894.0,0.5093155079469002,0.315184158909471
LUK 18:43,0.092,2164.0,0.2307,393.5,0.5234,0.2,834.0,0.7071324101479709,0.2571414687787095
LUK 19:1,0.0656,6668.0,0.2245,554.0,0.284,0.4714,2288.0,0.5247555845745845,0.2839105523062874
LUK 19:3,0.06976,1819.0,0.1315,254.1,0.398,0.1908,830.0,0.7551208262237221,0.1979875226870411
LUK 19:4,0.0853,2978.0,0.155,372.0,0.4167,0.1742,1036.0,0.7761999661883991,0.2024382097649634
LUK 19:5,0.0475,2544.0,0.2329,445.0,0.5117,0.2612,943.0,0.6299259467734584,0.2706953971980042
LUK 19:6,0.1321,3658.0,0.2803,681.5,0.6924,0.2964,1249.0,0.6334841843624944,0.3406996884890043
LUK 19:7,0.0839,1596.0,0.1962,264.5,0.5054,0.1881,648.0,0.7487854397703384,0.23601773326193498
LUK 19:8,0.0391,1429.0,0.1997,277.8,0.5044,0.2627,615.0,0.7051238746209636,0.2474318048452379
LUK 19:9,0.0469,2730.0,0.1946,468.5,0.307,0.2416,1075.0,0.6757037259095701,0.21057292307780148
LUK 19:10,0.1085,1522.0,0.2487,270.8,0.5586,0.1392,756.5,0.7278099198868924,0.25649100167968075
LUK 19:11,0.0555,2644.0,0.1918,333.2,0.3257,0.2177,989.0,0.7291859912223089,0.2014527416002218
LUK 19:12,0.0857,1292.0,0.1403,186.0,0.4355,0.10626,448.8,0.7845699575337299,0.18769723476552766
LUK 19:13,0.04446,1762.0,0.1893,289.5,0.418,0.2377,642.0,0.7078423483488644,0.22621334817203165
LUK 19:14,0.0888,3038.0,0.187,359.8,0.3123,0.1855,1125.0,0.8320556038024973,0.1815759923599512
LUK 19:15,0.0551,959.0,0.1425,149.9,0.2974,0.142,338.8,0.7778279742600573,0.1652117547648856
LUK 19:16,0.1577,2832.0,0.2969,297.2,0.5166,0.2407,1080.0,0.6533437563630461,0.29556133806768525
LUK 19:17,0.05252,1372.0,0.2145,278.8,0.438,0.1779,569.0,0.7206775438335693,0.22278877143289813
LUK 19:18,0.08875,3660.0,0.2573,443.5,0.4573,0.3162,1360.0,0.6042429817675361,0.286057266352812
LUK 19:19,0.2961,1523.0,0.153,62.12,0.2659,0.1982,704.0,0.7839356878276322,0.21576263981233218
LUK 19:20,0.03955,3148.0,0.1748,342.8,0.2686,0.2395,1163.0,0.7262744995690432,0.18910786787863937
LUK 19:22,0.075,2142.0,0.1777,375.5,0.33,0.1555,773.5,0.7654636160698306,0.18634490469169276
LUK 19:23,0.11145,2686.0,0.2045,176.9,0.429,0.189,925.0,0.8081717036993509,0.21566843244674402
LUK 19:24,0.1311,2868.0,0.2219,549.0,0.481,0.258,1251.0,0.7031141371057285,0.26472378677091923
LUK 19:25,0.1803,1575.0,0.2457,453.5,0.4797,0.2024,805.5,0.8169912742759803,0.24534940497913316
LUK 19:26,0.05096,1698.0,0.193,197.5,0.484,0.1594,732.5,0.8002966416266625,0.206654445550907
LUK 19:27,0.1439,3296.0,0.1092,367.5,0.2368,0.2443,1109.0,0.7001389524548871,0.19422019272172658
