vref,en-NASB,en-NIV84,fr-LBS21,swh-ONEN,arb-AVD,en-NLT07,en-GNBUK,es-NTV,es-NVI99,ko-RNKSV,cho-CHTW,en-KJV,en-NIV11,hop-hopNT,malay_edited,malay_baseline,mean,min,second_min
LUK 11:46,0.4686483007342169,0.4622356291081111,0.4533742312298597,0.4271798706212469,0.3721434063248658,0.34402186625926,0.368006334254299,0.3862525006440918,0.4360535297502611,0.3787521464487023,,0.47525525965792,0.4699302627437143,0.3632798430229187,0.4356561971807571,0.4620275512668474,0.42018779528313815,0.34402186625926,0.3632798430229187
LUK 11:47,0.5339847442130846,0.5212310370896414,0.4826546278010573,0.4273581837861205,0.4115087550776943,0.3570171955976871,0.4077199627844187,0.4026152993760064,0.4461128395846385,0.3381644269279845,,0.5321421347177905,0.5223117047300216,0.3614131922238368,0.4926167524128721,0.4925658724387234,0.4486277819174385,0.3381644269279845,0.3570171955976871
LUK 11:48,0.4563974836192083,0.3665590824256826,0.3587391549520798,0.3430795400610311,0.3654620222406288,0.2989875353914819,0.3482248190203298,0.3195070654890219,0.3557957003860066,0.3333641911815873,,0.4248273168956847,0.3669779582044852,0.2657442225008026,0.3502317009820198,0.3634282046389991,0.35448839986593667,0.2657442225008026,0.2989875353914819
LUK 11:49,0.5399516286537731,0.4923733388983748,0.4185296016742724,0.3975023820043413,0.3835807767620194,0.4125061224925975,0.4390826784959242,0.3985550518975092,0.446890099960558,0.346271789115203,,0.4919228876284813,0.4929238044556575,0.2924304228201489,0.3975743517826068,0.4026076124654306,0.4235135032737932,0.2924304228201489,0.346271789115203
LUK 11:50,0.5474208384962445,0.4984849463429159,0.529609744616179,0.4251433095032386,0.4049247286642963,0.3702618566449642,0.3985922524520376,0.3990859842436301,0.4715767953395324,0.4052654500010312,,0.5427169905661855,0.4981766850646296,0.277839445040957,0.4702852867277933,0.4732556100201778,0.44750932824825423,0.277839445040957,0.3702618566449642
LUK 11:51,0.5085197332317974,0.5202590518813455,0.4717680947100001,0.4560698493519238,0.399197625140508,0.3683066202422652,0.4322531677787538,0.3887314732634248,0.4617536898133725,0.3700018118664148,,0.5136120054038205,0.5205531513060396,0.3150036132271065,0.4739504523740863,0.4723209260498784,0.44482008437604914,0.3150036132271065,0.3683066202422652
LUK 11:52,0.4987462669429705,0.4928695986306136,0.4900129224747624,0.4266677443513146,0.3893995085541366,0.3659055253980376,0.4248183231330096,0.4127966568652187,0.4670874804681881,0.3529821606039038,,0.5483377125025576,0.4919272109238148,0.3593690385726039,0.440452794105549,0.4590237938449358,0.4413597824914411,0.3529821606039038,0.3593690385726039
LUK 11:53,0.4773928990950763,0.4834827496472089,0.4116785595430706,0.4180612074032862,0.4030165969609995,0.3880338238391771,0.4932003385244157,0.4270021698474849,0.4312617975981074,0.4464887427564016,,0.4600226937768904,0.4653238399145592,0.3189768214088734,0.4541233793257868,0.4339629410817733,0.43413523738154075,0.3189768214088734,0.3880338238391771
LUK 11:54,0.3842454104858723,0.393958981788488,0.428828785558783,0.4170416315042521,0.4190458553202423,0.2392523930919784,0.3545330905770681,0.3348644971970876,0.4490965856570718,0.4193827760922369,,0.4945601435100806,0.3926622791336109,0.3292245893960217,0.4116177163209925,0.3980439900675617,0.3910905817134232,0.2392523930919784,0.3292245893960217
LUK 12:1,0.4365976130901398,0.4250216201785311,0.3704426706751601,0.3755431988671506,0.3414226370528743,0.3224111500535342,0.3613207407634348,0.3394301207686905,0.3615944092965542,0.3596431015963921,,0.4597728587732939,0.42285597450967,0.3068926231028893,0.3643697058811962,0.362280188257563,0.373973240857805,0.3068926231028893,0.3224111500535342
LUK 12:2,0.4509682016220016,0.3410809043950945,0.3526302372185757,0.3912410820143269,0.3446764709333709,0.248283715036349,0.3194704580500617,0.2689538773812617,0.3928742653884708,0.3062005440123149,,0.3911266594561663,0.3339668059111806,0.2848451645729396,0.3730920637678227,0.3771510244888753,0.34510409828325417,0.248283715036349,0.2689538773812617
LUK 12:3,0.4680065710309651,0.3681305617291643,0.3758611663701329,0.3300253499192352,0.3528173507608685,0.2830218434276212,0.3218159829869678,0.2679075815217325,0.3052490755851371,0.3129156825447692,,0.4137978973354295,0.3658493131717759,0.267037805813088,0.3077467470545416,0.3041653325907995,0.3362898841228153,0.267037805813088,0.2679075815217325
LUK 12:4,0.4307264951952592,0.3753375936188898,0.4005920492103883,0.3494971290966555,0.3420898667043685,0.2576113886245327,0.3510988839572793,0.2820069404088194,0.3401469781418056,0.2520399164981067,,0.440066672532475,0.3784115184682107,0.2683784458628257,0.34214771049951,0.3343018852256209,0.34296356493631647,0.2520399164981067,0.2576113886245327
LUK 12:5,0.4247426069335093,0.3741645716233563,0.3694227112639992,0.410014078299432,0.3799996328551954,0.318614875428696,0.3470721408933112,0.338091240196277,0.3619760700914928,0.3281446561478738,,0.4320936144614603,0.3996325127442482,0.2659537613840091,0.3889195644580313,0.3978069390345313,0.3691099317210282,0.2659537613840091,0.318614875428696
LUK 12:6,0.4855386566655612,0.4410525789641962,0.4350893435391995,0.3851138792731755,0.4329358266429898,0.3767012014937562,0.4165097271217821,0.3935313804952167,0.4000825809144156,0.4176655805340294,,0.5135074037803481,0.4541619422878835,0.3736022881149454,0.4521229060835386,0.457651294213387,0.4290177726749616,0.3736022881149454,0.3767012014937562
LUK 12:7,0.5052936873648224,0.4920439958823101,0.4483295777104011,0.4527106201194825,0.4092284819774114,0.416686614983619,0.4820726190287147,0.4370403972207249,0.4353941453393103,0.3750602092866725,,0.4997390826113941,0.4874841797961637,0.3769928814248139,0.4775828340069807,0.4876744293085305,0.45222225040409014,0.3750602092866725,0.3769928814248139
LUK 12:8,0.4568449299347941,0.4200043574792964,0.4083424579906805,0.3724698463959059,0.3791167352242719,0.3630012969598173,0.3648012713598741,0.367758171399474,0.388350738997675,0.3226758069074285,,0.4535123247571537,0.3985985578940502,0.3107375724289209,0.3575216807749926,0.3664092196053942,0.3820096645406486,0.3107375724289209,0.3226758069074285
LUK 12:9,0.5518224209395457,0.5414043068981067,0.4559494762894195,0.548838826994272,0.4390230705887343,0.344982687869095,0.4449950050525909,0.4582800378636944,0.511016887121579,0.4029126037394342,,0.516147619471464,0.509265587459389,0.3163820899404146,0.4510548947904467,0.4618377440949609,0.4635942172742098,0.3163820899404146,0.344982687869095
LUK 12:10,0.4779681866939465,0.4451318273910074,0.4022103904930241,0.428540575221461,0.3359215909176873,0.3197527343198414,0.3778836903713136,0.3498990464676541,0.4647045129948967,0.2424225429576189,,0.4491928712272661,0.4463523620247283,0.2852402744948809,0.3878241167914457,0.3963611068538404,0.3872937219480408,0.2424225429576189,0.2852402744948809
LUK 12:11,0.4520847533496195,0.4138103383209906,0.348172400409077,0.379812082560589,0.3567131233801729,0.3536309899661281,0.3808519010838398,0.3859122360735241,0.364550118600243,0.3237654167928466,,0.4253593605575717,0.416635641575335,0.2886675631093384,0.393843053731048,0.4096568742052767,0.37956439024770666,0.2886675631093384,0.3237654167928466
LUK 12:12,0.5160791048225434,0.4467071279450286,0.3990461209789718,0.3738462331621102,0.3564725343565238,0.3738404039786352,0.411460087911776,0.3687630893746695,0.4050235677134685,0.2479077366883674,,0.4933329011074326,0.447461997531685,0.2875437135794366,0.409551135108231,0.416117759819903,0.3968769009385855,0.2479077366883674,0.2875437135794366
LUK 12:13,0.506422461579951,0.4865047392831685,0.446196401231759,0.4212641496797121,0.3397157747319336,0.37323665656346,0.3594143062197208,0.4088491062040905,0.4200687985231568,0.3883475413041294,,0.4592045429115528,0.4819165046442928,0.3200839233906115,0.3877626537385921,0.3668187846361248,0.4110537563094837,0.3200839233906115,0.3397157747319336
LUK 12:14,0.4635870154424829,0.371045823898016,0.3579141548560943,0.4238645944146378,0.3484512582090489,0.2483712861631286,0.3287119879811147,0.3376612419341073,0.4160240141150821,0.3495950828542324,,0.4694474418804868,0.3664760225930744,0.3552973903545077,0.3516822661224094,0.3582904636531931,0.36976133629810776,0.2483712861631286,0.3287119879811147
LUK 12:15,0.3810741027110113,0.3459159710671141,0.3439110240797207,0.2681414481994164,0.2608429692973411,0.238507618095748,0.3154742470498368,0.2528890352416129,0.2868830319801977,0.2558627057686659,,0.3867084916312154,0.3394510136807714,0.2106086559472194,0.3196391944525104,0.3011114241772022,0.3004680622253056,0.2106086559472194,0.238507618095748
LUK 12:16,0.4258143940537669,0.4065558783224655,0.3797067749221862,0.3886726002491029,0.3914572527157837,0.3084059673552186,0.3624498926900389,0.3466184096601929,0.3570727160505615,0.3706206500459589,,0.4900305500115935,0.4357502669258958,0.3503750445313994,0.3873342302397848,0.3951333132937255,0.386399862737845,0.3084059673552186,0.3466184096601929
LUK 12:17,0.3878760238515033,0.3430839410260274,0.3387640362744861,0.3154340899654392,0.366829894241592,0.242695321384238,0.2750401583553698,0.3276723019425346,0.3564118510282628,0.2910264935863028,,0.4397814975602384,0.3423352165488905,0.2786489677573222,0.3395879715341119,0.3445892046742855,0.3326517979820403,0.242695321384238,0.2750401583553698
LUK 12:18,0.4475943886064606,0.4291632745253552,0.3735384143372554,0.3644091022162682,0.4089982578500269,0.2909119438531509,0.3413150362031839,0.3585187278810212,0.3832815331400848,0.3321210995406396,,0.4574016868729738,0.3973817827785957,0.3580601412647045,0.3684273695231393,0.3648238586258868,0.3783964411479165,0.2909119438531509,0.3321210995406396
LUK 12:19,0.4115124219984019,0.4108801670762053,0.4371514194373159,0.3404017185900076,0.3378232448322646,0.2775050858162255,0.3712228078970848,0.3455146561007318,0.4378467853814093,0.398888120396238,,0.4439079958524266,0.387095037686765,0.3048763016706129,0.3959827201304397,0.3653492727147523,0.3777305170387254,0.2775050858162255,0.3048763016706129
LUK 12:20,0.49136420569568,0.446345217732163,0.4424558550802298,0.3526306941872312,0.378392794708053,0.3186676932137436,0.3588930952367488,0.346450165300854,0.3934757820099325,0.2943258236058441,,0.4429416196455163,0.4425212545553421,0.3517308534909141,0.3724554574355163,0.3931157286405757,0.38838441603588963,0.2943258236058441,0.3186676932137436
LUK 12:21,0.4716194892008982,0.3381775122737316,0.4046418351134421,0.361174622862346,0.3728743728332112,0.2873142187524506,0.3539212007162138,0.3519785198037668,0.3781987479201965,0.3522003966981157,,0.4581904829538383,0.3322914125768833,0.3205589743360574,0.3505381571473452,0.3692261201651199,0.36686040422357447,0.2873142187524506,0.3205589743360574
LUK 12:22,0.4450476247502695,0.375870952458452,0.3769794766067574,0.3680686749688934,0.3425870685454049,0.2976158023116731,0.3114807465694167,0.3186726012408223,0.3754441891182009,0.3363147263158536,,0.4285836302723461,0.3742402060002808,0.318477839361969,0.3527107676554543,0.3613105768441526,0.3588936588679964,0.2976158023116731,0.3114807465694167
LUK 12:23,0.4851190187600674,0.4232534408741671,0.4094084116081085,0.3990048611711739,0.3205752047094786,0.3496029200153802,0.3918476080913666,0.404420547269447,0.386695869821095,0.4209782176134915,,0.4526963887339747,0.4504114094322904,0.3393286233766818,0.3669905661213534,0.3800144628522275,0.3986898366966869,0.3205752047094786,0.3393286233766818
LUK 12:24,0.5180983724034685,0.4675105991026613,0.4248895483636973,0.4157056399922754,0.4052614503611977,0.3464904234240262,0.3888913842825362,0.3937630565798578,0.4300596896277256,0.3555688414054375,,0.4888663260474941,0.4660589465968617,0.3635534118499354,0.3950769270643064,0.4070145264645902,0.4177872762377381,0.3464904234240262,0.3555688414054375
LUK 12:25,0.4016480373949045,0.3815896769446367,0.3588422917698267,0.3671571535181821,0.351748223313143,0.2076455165610549,0.3143009004673991,0.3232218767728947,0.3989882125286983,0.3405961674354925,,0.4432913908964766,0.3589775454494252,0.2373232812351702,0.339008531990802,0.353726116665616,0.34520432819624813,0.2076455165610549,0.2373232812351702
LUK 12:26,0.4380737042436123,0.3931165922463499,0.3542288143792458,0.3935396533994815,0.4114636373221964,0.2204497405119912,0.371756515608139,0.2711052879766332,0.3522320401095408,0.3506303880898446,,0.4111120320306566,0.3974817786173088,0.3115294377527304,0.3903016005493273,0.3966313519553384,0.36424350498615976,0.2204497405119912,0.2711052879766332
LUK 12:27,0.534649276340195,0.4573214856682467,0.4251526182828596,0.4145941092843118,0.3611485937807638,0.3135621848457017,0.3759097048937303,0.3621650097168419,0.4368122594472202,0.3697114107584768,,0.4918816663817427,0.4458622036991292,0.3575415627930132,0.4116203130917035,0.4209763750944492,0.4119272516052257,0.3135621848457017,0.3575415627930132
LUK 12:28,0.5198923896458271,0.448558526678647,0.4099049688643862,0.4305927913902037,0.4087013754806592,0.3202674988383279,0.3945639454865858,0.3493282053988859,0.4505604792502756,0.370372142171176,,0.4829326365226969,0.4479188904831019,0.3676142550061192,0.4096392425726496,0.3984925541838298,0.4139559934648915,0.3202674988383279,0.3493282053988859
LUK 12:29,0.5522798021219295,0.4525327546954136,0.4808071058469426,0.3668244534858057,0.3858062448388993,0.3271912018341893,0.4137372924590763,0.3183444764321406,0.3905867434878245,0.353502498936499,,0.5287977976961874,0.4525559100405755,0.2796329802647461,0.4514130625146702,0.47341856267195,0.41516205915512333,0.2796329802647461,0.3183444764321406
LUK 12:30,0.5244795151222735,0.4019466210465991,0.4444731097308566,0.4092138104239078,0.3679010016787655,0.3858327341084001,0.4232232285189561,0.3673848598829029,0.4036259920692608,0.3250753159743108,,0.4757896905022578,0.4031792093704606,0.3416627212797833,0.3719480231318023,0.3776917417021981,0.40156183830284903,0.3250753159743108,0.3416627212797833
LUK 12:31,0.5334760979675239,0.479825981520015,0.4387542233800572,0.4270318962217055,0.4137730413892087,0.364540046799705,0.4224504529004386,0.3506243534400962,0.4859630197355722,0.3766846934653826,,0.5544205833095349,0.4777334700836229,0.3316754008689986,0.3950988454197515,0.4305201123222614,0.43217148125492494,0.3316754008689986,0.3506243534400962
LUK 12:32,0.5238397847042476,0.5399963503608846,0.4656149275259254,0.4305789214794021,0.3800357847464624,0.4479683869322259,0.5169609697093215,0.3714921537355394,0.4743172418008036,0.3715729598252259,,0.5287777928205308,0.5368452449923536,0.3319491310821218,0.4610280506828434,0.4667492764310289,0.45651513178859443,0.3319491310821218,0.3714921537355394
LUK 12:33,0.5231163894235386,0.4537600635608435,0.4009149188967225,0.4161194885004189,0.3639681541938285,0.3241248830976644,0.4031634844433777,0.3474939094456682,0.4188485333689104,0.3823776706737679,,0.4599507195597105,0.4577787059997746,0.2891032270604023,0.4346612305501549,0.4201297685987564,0.4063674098249026,0.2891032270604023,0.3241248830976644
LUK 12:34,0.4881357007623957,0.4559388663405637,0.4654680172861308,0.3761915659964588,0.3941472354261486,0.4051577614447044,0.3561423533966272,0.4052903208535635,0.480549886756798,0.3423587254100493,,0.4793650945164194,0.4566475702464381,0.3118594724124041,0.3811230157538395,0.379668962076031,0.41186963657857145,0.3118594724124041,0.3423587254100493
LUK 12:35,0.4255035541690951,0.4274380524389905,0.4182748135340521,0.4325888776438003,0.4475737886011515,0.3353808487229236,0.4233213813033762,0.3769199306677734,0.3629536695192566,0.3886214662752967,,0.496522715448776,0.4261810918066573,0.2890746012106293,0.4873894025244906,0.4880559363746169,0.4150533420160591,0.2890746012106293,0.3353808487229236
LUK 12:36,0.4241547846936065,0.3854818935769624,0.3706298229888199,0.3549169237374713,0.3365886000947468,0.2856910574184343,0.3447080001953708,0.2806528914074745,0.3467113897219045,0.3106594750562962,,0.4774261152750145,0.3711616112166473,,0.348132167965447,0.3604461928591769,0.3569543518719552,0.2806528914074745,0.2856910574184343
LUK 12:37,0.4495462848656876,0.3542675292569888,0.4033960057099875,0.348048735764379,0.354964951450385,0.2593896822526101,0.3490258078385364,0.2919924147680088,0.3338476232325399,0.3810046522969935,,0.4577065782872609,0.3645540371708035,,0.2976542365153809,0.2932512994188824,0.3527607027734603,0.2593896822526101,0.2919924147680088
LUK 12:38,0.4926111882254952,0.3883779415468072,0.2981930403668172,0.3047895297260956,0.4008760635223701,0.2180317973332226,0.29193262407577,0.255285481498767,0.3177018400031972,0.3209013898485668,,0.4989271947575532,0.2923144506364546,0.2795017773568439,0.2724613756182922,0.261640060736515,0.32623638368351787,0.2180317973332226,0.255285481498767
LUK 12:39,0.4382338833948231,0.4243869508123234,0.3622797075395531,0.3610433019540194,0.4074927445288241,0.2917165225340991,0.3723293190524635,0.3439568513981996,0.3747086842118616,0.2733498398363891,,0.4536509673744071,0.4177240018496162,0.2860183022088405,0.3822962324273802,0.4084764560880765,0.3731775843473918,0.2733498398363891,0.2860183022088405
LUK 12:40,0.4152817786059846,0.4081906056609238,0.3704577127296106,0.359132682642042,0.3718874645790035,0.2955115211127423,0.3901083052117097,0.3264623640256549,0.3403270477663002,0.2763559476958354,,0.4187879062917302,0.3997340679463346,0.3048056478835269,0.337125704773029,0.3301148713693831,0.35628557521958737,0.2763559476958354,0.2955115211127423
LUK 12:41,0.4598914215705145,0.4332455403746425,0.4320702631726185,0.3991453369592539,0.3503749820446267,0.3179631553721464,0.4255362645052363,0.3772216101492076,0.4269091719673281,0.4023485325108424,,0.4886198645123498,0.4360767967449057,0.3213694846303842,0.4156485980948276,0.4199852596816427,0.40709375215270177,0.3179631553721464,0.3213694846303842
LUK 12:42,0.4429436346070014,0.4254308541708796,0.4376685175036634,0.4068485174435729,0.3629891770302612,0.3062750374479007,0.355548748227595,0.3332570906243856,0.3539215925149783,0.3395015272057645,,0.4602493607828908,0.4086440834026494,0.2999386305018092,0.3275588639969157,0.3010578890266356,0.37078890163246025,0.2999386305018092,0.3010578890266356
LUK 12:43,0.4097841036575338,0.3494393517214985,0.3635463027922072,0.3902416217487647,0.3500404451969974,0.2087672230960376,0.3372617411594634,0.2860027940767011,0.4168627231050567,0.2813047278156886,,0.461774559919382,0.346436512727263,0.2906054474028987,0.3194487295547745,0.3285335136276792,0.3426699865067964,0.2087672230960376,0.2813047278156886
LUK 12:44,0.4689499628574406,0.393600508805291,0.3544857930504655,0.4006593288405746,0.3933876094483461,0.3218940338415317,0.3771343405852844,0.3038342788438982,0.3940100109556379,0.3772658009957608,,0.4336809756384711,0.4050525615106993,0.3416590711382237,0.387843590326696,0.3967463205936353,0.3833469458287971,0.3038342788438982,0.3218940338415317
LUK 12:45,0.4173797868401706,0.3772350008742215,0.3726941408586415,0.3903034315625063,0.3868349199098623,0.2637755237766395,0.3400500552632745,0.3267339594191762,0.4058677356035328,0.3077983934990144,,0.4456635238323643,0.3754917603065386,0.274649730039195,0.3569939413600317,0.3606207916932742,0.3601395129892296,0.2637755237766395,0.274649730039195
LUK 12:46,0.43217338153965,0.4278365390890201,0.3923125610300309,0.408938935695761,0.3792706196027616,0.2411792131315283,0.3541308675942062,0.2834814394951342,0.3968044919963148,0.2880849670829165,,0.4357940063428335,0.4237367148298404,0.2715756461029855,0.3358266543324349,0.3477663022958486,0.36126082267741777,0.2411792131315283,0.2715756461029855
LUK 12:47,0.3710064160649048,0.3614570448095881,0.3424588211566232,0.3576639094871466,0.3440110756455088,0.2338554740004919,0.3373781182053609,0.3094934768768584,0.3941707482634861,0.2957029121874722,,0.3945422861327978,0.3564421193548286,0.2518714095357953,0.335315995027618,0.351995277390264,0.335824338942583,0.2338554740004919,0.2518714095357953
LUK 12:48,0.4191627629009465,0.3615085451834365,0.3279282999968572,0.3243222453924424,0.3426252210236588,0.2104787048832418,0.306594808179022,0.2847815520985063,0.3707356669134884,0.3029865848179687,,0.455387599298047,0.3623140645135058,0.2549442040171497,0.3226173701643214,0.3315126893895074,0.33186002125147335,0.2104787048832418,0.2549442040171497
LUK 12:49,0.4994513117497887,0.4570959717004784,0.4508927624672957,0.3898045645002043,0.4493956504514371,0.3246197998543598,0.4279792325414476,0.3632232180977774,0.4287862682892165,0.349177059858893,,0.526921295770047,0.4544103733754971,0.2874218274405045,0.3936830754991894,0.4014168138292393,0.4136186150283584,0.2874218274405045,0.3246197998543598
LUK 12:50,0.4481707901899122,0.4338809988186313,0.3974995578071897,0.3984093264565518,0.4508810473377181,0.2889256466692518,0.35035119418431,0.3125937401952104,0.3921644492843543,0.3584145785957168,,0.491632361979757,0.4348573640256803,0.2581202213697422,0.4269732100702674,0.4288373748438084,0.39144745745520676,0.2581202213697422,0.2889256466692518
LUK 12:51,0.4119073258201818,0.3750329148300822,0.369987963604973,0.2994919991650159,0.3964311516919165,0.2698075099594273,0.3214720374627752,0.3048072522485005,0.3627287849296189,0.3439196313391813,,0.4230277040623261,0.377242893126538,0.2446070172716654,0.3832716284610223,0.3842379072305432,0.35119824808025124,0.2446070172716654,0.2698075099594273
LUK 12:52,0.4810092724446969,0.4382710098581429,0.4270347443633565,0.4038682574340649,0.3814983226562862,0.2976766446960849,0.3844138035940602,0.2703515477872554,0.383293496210427,0.3225121672400786,,0.4883313832716123,0.4361073893674493,0.3391203932568257,0.4044312944545793,0.4140164969837027,0.3914624149079081,0.2703515477872554,0.2976766446960849
LUK 12:53,0.5252462626188974,0.5131703648471851,0.4967584734673123,0.4792401891701353,0.4826612875902076,0.389459592936296,0.4023406313159193,0.4931614954965225,0.5740519638923207,0.4056458620440619,,0.494847386579803,0.5078468537265071,0.3813050010087302,0.497788127125374,0.5164104279266284,0.4773289279830601,0.3813050010087302,0.389459592936296
LUK 12:54,0.4361051291286483,0.3747355860582477,0.35072261076429,0.3936218407715483,0.3713795351829271,0.3154186353629813,0.3547343929568636,0.3412406731054607,0.4064677712218777,0.3158508260922993,,0.4187670490789172,0.3799999840271419,0.2918806128273858,0.3735652681476691,0.382557696273504,0.3671365073999842,0.2918806128273858,0.3154186353629813
LUK 12:55,0.4173660146785951,0.3710239882861892,0.3474374500814731,0.3962600768383977,0.4540934779530108,0.3415046584852243,0.3691760214148589,0.3530985656744938,0.3824580099683773,0.365610626711797,,0.4414092912622291,0.3787832092633235,0.3329071275091663,0.3722637968686324,0.3818725434060689,0.3803509905601225,0.3329071275091663,0.3415046584852243
LUK 12:56,0.5399934243539642,0.4622293701202878,0.4505701546223121,0.4045151183472822,0.3963292152025122,0.3178135874681099,0.3838245382622033,0.3729531491416455,0.4478222810615782,0.3435273754086147,,0.5274078083746493,0.4585721343056024,0.3353911132767427,0.4548469389132458,0.446550120944766,0.4228230886535678,0.3178135874681099,0.3353911132767427
LUK 12:57,0.4131285863167959,0.3080645865491591,0.3695537234470775,0.3494348794474948,0.3087709331107857,0.1833082203886102,0.3452796010017713,0.3299196439068799,0.3588078825517944,0.3026961151577539,,0.4325948017232182,0.3059625958320909,0.2780362072570117,0.36478419929217,0.3513583386930136,0.3334466876450418,0.1833082203886102,0.2780362072570117
LUK 12:58,0.375574034152616,0.3609644604703251,0.3292072847425843,0.2809254250524611,0.306426000435653,0.259682755980421,0.2804154746826569,0.2823655028661324,0.3388364392953659,0.2995483202513457,,0.4209950609441971,0.3470644252353743,0.2726147515620477,0.3026366044127219,0.313103126381761,0.3180239777643775,0.259682755980421,0.2726147515620477
LUK 12:59,0.4715493066261221,0.4452412406496755,0.4424745839029428,0.3853107920286997,0.3917348949497369,0.3239034694304494,0.3524499599946851,0.3852475334872645,0.4450142076658208,0.3765008609573636,,0.4848181066896574,0.4541181031273906,0.3173352427277591,0.4082639833960689,0.4098179086240909,0.4062520129505151,0.3173352427277591,0.3239034694304494
LUK 13:1,0.4933597582149619,0.4621616119362092,0.3794519028485486,0.352680069072002,0.3993674350683844,0.2443611259641309,0.3558894177349511,0.2667959952291788,0.3608094694387585,0.3278099407923798,,0.4985001062511507,0.4608134577401453,0.3170214323807872,0.4073885173822608,0.4163957988809275,0.38285373592898514,0.2443611259641309,0.2667959952291788
LUK 13:2,0.4671799404046625,0.4428868788394249,0.3877057393951557,0.3448024683078695,0.3573079437464435,0.2840340794827786,0.3603115040898895,0.3090809320496248,0.3511656545700979,0.3411994526869455,,0.497121616257433,0.4411469195364773,0.337678162680173,0.3563045276169755,0.3663873331067604,0.37628754351804744,0.2840340794827786,0.3090809320496248
LUK 13:3,0.4883465701007122,0.4345741623511564,0.4101459541921129,0.3232539080878754,0.4334055680380221,0.2964071723565785,0.3452886960140316,0.2707855208748292,0.3294643212124584,0.3574482634980166,,0.49376771773918,0.4361532846198862,0.3316719217699793,0.3552679257446055,0.3740203763248274,0.37866675752828477,0.2707855208748292,0.2964071723565785
LUK 13:4,0.4839896782331044,0.3817450995107296,0.3550502408993569,0.3352539806829669,0.3548519826834234,0.2822232970220832,0.370175258883035,0.2887393084134074,0.3363943083012171,0.2894905647577561,,0.4754557594431486,0.3845240866897812,0.2677642900744644,0.3546403546024131,0.3510930393227139,0.35409274996797346,0.2677642900744644,0.2822232970220832
LUK 13:5,0.4747041899768696,0.4398960301538475,0.4109725778102312,0.3614548011011099,0.427218133387209,0.3130594300281258,0.3428047781755149,0.3105122025629112,0.3318869941659087,0.3512647607713899,,0.4863724175495408,0.4415125603085065,0.3358011337509661,0.3538919291762322,0.3737876362037589,0.38367597167480816,0.3105122025629112,0.3130594300281258
LUK 13:6,0.4945061388026942,0.4675461783957625,0.4566241940482886,0.3990967307572121,0.3460660031358148,0.3141556360549464,0.3819335401621265,0.3316599114575548,0.4316041393216319,0.3466929842961604,,0.4956085765497343,0.4553506305922505,0.3008146337949021,0.4261765248365341,0.4250606410825652,0.4048597642192118,0.3008146337949021,0.3141556360549464
LUK 13:7,0.4052842363001282,0.3857055309643415,0.3875955111421257,0.355880602292876,0.3292695521058527,0.2467096183402694,0.3731358586548293,0.2524308579592909,0.4079793092782313,0.3017193744540173,,0.432105595729594,0.3837754489937392,0.2990512824732568,0.3667630160692459,0.3709945039034752,0.35322668657741824,0.2467096183402694,0.2524308579592909
LUK 13:8,0.4636892040511857,0.3365861069814665,0.3909601922988669,0.3255537218443151,0.3373478758812979,0.2500841124238769,0.3684898517088817,0.3304739428888957,0.3515602430596425,0.2790418496368321,,0.4573793454137825,0.3352780117014602,0.3516601724403684,,,0.3521618946408363,0.2500841124238769,0.2790418496368321
LUK 13:9,0.2972963851364079,0.268744864721441,0.3093747586311863,0.3427994612582382,0.3344897963713329,0.1510254889299268,0.2553271090882367,0.2511783187903778,0.2743845987579169,0.3122842865823274,,0.2759220767067372,0.2874877440700049,0.2404715600439731,0.3267484500480349,0.3148182258302988,0.28282354166442936,0.1510254889299268,0.2404715600439731
LUK 13:10,0.505837121377195,0.4410283787061225,0.3989876712138626,0.4666954243983151,0.422980162458592,0.3539154795391316,0.3831735695622615,0.3594282776716864,0.392620800095091,0.3808389766422093,,0.5284938788922824,0.4391716912113326,0.3900977367604675,0.4240680024338405,0.4315578858880801,0.42125967045669804,0.3539154795391316,0.3594282776716864
LUK 13:11,0.4345734121426347,0.4086141957198521,0.3932647590301109,0.3719826503576261,0.3735343011919321,0.3217743441800754,0.3800061457014607,0.420807024591896,0.3775109223751963,0.3230946774103009,,0.4597818195560668,0.4003022969891162,0.3778719676378335,0.4270714144859703,0.4301100958276697,0.3933533351465161,0.3217743441800754,0.3230946774103009
LUK 13:12,0.4436660679450201,0.4518269553437978,0.4555468505115911,0.3755887425381179,0.3621352220215729,0.3624076553621657,0.4101367379253844,0.4033163586488564,0.4488487588209508,0.3181323226779626,,0.4668380386778406,0.4503767001120516,0.3844223244431453,0.4168766445329024,0.4630803724371557,0.41421331679990103,0.3181323226779626,0.3621352220215729
LUK 13:13,0.5321704776516208,0.4989640052052567,0.499493853576863,0.4882829225532186,0.4339410332705946,0.3655848864050868,0.4774031310178349,0.350240385193506,0.4717278852861244,0.4313744713418544,,0.5234412432561287,0.4977217039510607,0.3951353622618203,0.4629388518513986,0.4803809277316218,0.46058674270359934,0.350240385193506,0.3655848864050868
LUK 13:14,0.4952804356641142,0.3808187444533721,0.4032399759430027,0.3390989409746225,0.3088381873864608,0.3571523642049254,0.403021973686031,0.3301578555138513,0.375039192389776,0.3253448237460067,,0.4909284529367013,0.3778667139803225,0.3100427366774342,0.3344858063380171,0.3228601180012291,0.3702784214597245,0.3088381873864608,0.3100427366774342
