vref,alignment_score,co-occurrence_count,translation_score,alignment_count,avg_aligned,jac_sim,match_counts,encoding_dist,total_score
ACT 24:12,0.0947,1000.0,0.3416,178.5,0.5127,0.125,595.0,0.7392136824202125,0.2575025806508785
ACT 24:13,0.06018,99.1,0.2864,44.34,0.571,0.0782,74.44,0.7821739202536849,0.23504280354390872
ACT 24:14,0.05673,981.0,0.3364,310.0,0.636,0.1627,597.0,0.6102181503163302,0.30188504073203665
ACT 24:15,0.05786,837.5,0.386,271.5,0.7036,0.1769,495.5,0.7019097963664834,0.3140493491335933
ACT 24:16,0.10223,1873.0,0.2152,341.0,0.4395,0.248,1103.0,0.8022651228311843,0.2281777254515547
ACT 24:17,0.10425,1904.0,0.2292,465.8,0.579,0.1847,1078.0,0.909214354201519,0.2277640572847253
ACT 24:18,0.0908,957.5,0.3494,205.8,0.6875,0.12085,583.0,0.831233172776897,0.27586785275695186
ACT 24:19,0.0655,1216.0,0.2318,316.0,0.4954,0.1991,729.0,0.7292175751949914,0.24096489783716085
ACT 24:20,0.07654,1674.0,0.1906,457.2,0.4927,0.2244,1021.0,0.6808787100936318,0.24841593846257418
ACT 24:21,0.0406,537.0,0.3354,215.1,0.583,0.1841,337.0,0.6610890905620032,0.2831449518659555
ACT 24:22,0.10345,1112.0,0.2632,362.0,0.5737,0.2347,668.5,0.7105315952876329,0.2798887378677043
ACT 24:23,0.08905,888.5,0.3176,239.5,0.637,0.11926,514.5,0.8200137918533346,0.2603803887069364
ACT 24:24,0.06204,1223.0,0.4204,375.8,0.736,0.2407,699.0,0.6004650333331838,0.3550550136685876
ACT 24:25,0.0475,683.5,0.37,231.1,0.6685,0.1381,383.5,0.759221064893035,0.2855340776042611
ACT 24:26,0.2012,979.0,0.345,173.6,0.6504,0.1506,570.0,0.8399287762245823,0.29356211243441527
ACT 24:27,0.0883,624.5,0.3674,171.1,0.6157,0.3086,349.5,0.5929007051444342,0.3377193434561673
ACT 25:1,0.2527,769.0,0.3862,210.4,0.8325,0.1831,442.2,0.7172599145299474,0.37409981585923424
ACT 25:2,0.1017,1072.0,0.3232,265.0,0.652,0.2024,672.5,0.6201320943003512,0.31440147121159817
ACT 25:3,0.11255,918.5,0.356,198.9,0.617,0.1428,551.0,0.8330900990286009,0.2707744287428447
ACT 25:4,0.1151,935.0,0.269,206.2,0.6343,0.1525,540.5,0.7938154072197813,0.2636174861122413
ACT 25:5,0.06195,1005.0,0.3516,266.8,0.648,0.1815,579.5,0.7170813851394321,0.2921581185276532
ACT 25:6,0.1278,1057.0,0.2524,233.5,0.5776,0.1711,593.0,0.769631365924216,0.26268503780882596
ACT 25:7,0.10535,1168.0,0.3086,292.8,0.7017,0.263,681.5,0.6405557759602452,0.3310922760789759
ACT 25:8,0.0871,1134.0,0.2505,220.8,0.585,0.1722,690.0,0.8022253291594351,0.24458645952497357
ACT 25:9,0.04224,824.0,0.4185,273.0,0.687,0.2393,542.0,0.512494610173975,0.3540236934656432
ACT 25:10,0.05905,1062.0,0.29,315.8,0.551,0.1979,638.5,0.6713373532878927,0.27204911510061314
ACT 25:11,0.05807,559.5,0.368,209.2,0.7144,0.138,329.8,0.7415735767401782,0.2977154180280105
ACT 25:12,0.1222,1147.0,0.4312,234.1,0.767,0.1821,691.0,0.8041358084734476,0.3295365477574651
ACT 25:13,0.1348,1646.0,0.345,350.8,0.571,0.3154,947.5,0.7244039687404032,0.31554715387756743
ACT 25:14,0.09985,303.5,0.282,107.6,0.66,0.1183,193.8,0.7320114729859002,0.27628284029635447
ACT 25:15,0.1014,1364.0,0.2812,360.2,0.5137,0.2556,810.0,0.6599880833276316,0.2824004567653326
ACT 25:16,0.0598,558.5,0.1869,103.2,0.554,0.1055,312.0,0.8898817370765215,0.19530189700391212
ACT 25:17,0.11206,832.0,0.2356,163.0,0.6333,0.1827,496.2,0.7625550903149938,0.2724279732495453
ACT 25:18,0.148,1043.0,0.371,224.8,0.744,0.1469,639.0,0.8327867051892276,0.3053458829795741
ACT 25:19,0.0737,1206.0,0.331,297.8,0.6016,0.2145,704.0,0.677237778664051,0.29317006451940036
ACT 25:20,0.0687,1112.0,0.2844,206.9,0.662,0.1774,651.5,0.7182243674368121,0.28432198227330274
ACT 25:21,0.10187,1007.0,0.336,223.1,0.666,0.255,609.5,0.6918601988881791,0.31803967726188515
ACT 25:22,0.10657,2094.0,0.3867,587.5,0.6797,0.2656,1217.0,0.7567184769152511,0.3253167127765614
ACT 25:23,0.07904,547.0,0.3179,118.2,0.606,0.2678,327.8,0.5555517116429307,0.32334227554339795
ACT 25:24,0.04578,108.06,0.3027,76.06,0.619,0.1711,85.3,0.6506800799122087,0.2833010611186389
ACT 25:25,0.1207,928.0,0.409,244.6,0.715,0.1295,558.0,0.7878136879948581,0.30741526187279894
ACT 25:26,0.04987,936.0,0.2607,262.8,0.575,0.1962,535.0,0.7425898732634177,0.2574671835002715
ACT 25:27,0.1252,1505.0,0.426,389.0,0.7363,0.1687,896.0,1.001160459244708,0.27710270040119067
ACT 26:1,0.0923,886.5,0.28,246.1,0.5205,0.2285,581.5,0.6298888841805781,0.2836852449977264
ACT 26:2,0.06274,208.1,0.3823,73.94,0.7305,0.223,136.0,0.7134240711654211,0.3223028679008817
ACT 26:3,0.07104,1425.0,0.298,230.4,0.6035,0.36,856.5,0.5701293954726057,0.3287886064632047
ACT 26:4,0.03946,824.5,0.3567,224.4,0.5977,0.2578,494.5,0.6009458464338338,0.312389805265202
ACT 26:5,0.093,784.0,0.3923,192.4,0.734,0.2452,485.2,0.7513792046192922,0.3257969927554048
ACT 26:6,0.08356,1698.0,0.3474,416.5,0.6045,0.2096,984.5,0.6433069704947998,0.3067227714422634
ACT 26:7,0.0587,1299.0,0.2686,294.0,0.4766,0.285,744.0,0.6373121088429906,0.2749797487487367
ACT 26:8,0.1387,1040.0,0.2502,295.0,0.567,0.1858,612.5,0.6689945715675998,0.2782088886289496
ACT 26:9,0.09,741.5,0.2423,198.9,0.5186,0.1396,412.5,0.7932116277878638,0.22729101392966064
ACT 26:10,0.0835,927.5,0.3188,252.8,0.6465,0.1908,532.0,0.6674070713728295,0.3028234680737561
ACT 26:11,0.06064,735.5,0.231,149.8,0.5635,0.1655,436.0,0.7400800302292789,0.24551619297942928
ACT 26:12,0.04047,1941.0,0.3164,241.9,0.4287,0.2817,1160.0,0.6854212718137963,0.2619048724431974
ACT 26:13,0.09564,1148.0,0.3103,332.2,0.596,0.2446,630.5,0.6577548626075344,0.30377428009564594
ACT 26:14,0.055,736.5,0.3887,176.4,0.692,0.22,436.5,0.6181562128353997,0.33018503933678395
ACT 26:15,0.1197,1451.0,0.371,334.0,0.573,0.1821,875.5,0.74081431461519,0.285419608602107
ACT 26:16,0.0547,720.5,0.3894,189.8,0.538,0.12415,402.5,0.7820462994844952,0.2561416318312012
ACT 26:17,0.1339,1682.0,0.367,510.5,0.639,0.2113,966.0,0.643647114840697,0.32695920932021216
ACT 26:18,0.06116,203.1,0.4521,57.6,0.6724,0.1141,112.75,0.7461027511975528,0.30274629277022513
ACT 26:19,0.1329,1206.0,0.3691,298.2,0.682,0.2366,682.5,0.8400528057699387,0.3031366985911553
ACT 26:20,0.0787,1032.0,0.2976,261.2,0.6045,0.1892,603.0,0.7042376762434829,0.28215023587767457
ACT 26:21,0.1582,1155.0,0.3774,284.0,0.7275,0.2247,711.5,0.7242471976983488,0.3321727046865653
ACT 26:22,0.05573,890.0,0.27,272.8,0.487,0.1859,506.2,0.6796266593193222,0.25114396845856346
ACT 26:23,0.0726,1285.0,0.3613,343.5,0.6714,0.3027,746.5,0.5578497959206705,0.3498364465315321
ACT 26:24,0.08966,1101.0,0.4355,312.8,0.7905,0.2448,638.0,0.681043069720993,0.3637361355772725
ACT 26:25,0.1098,1347.0,0.274,345.2,0.6655,0.1665,774.0,0.7895673183174631,0.27620297982185066
ACT 26:26,0.05942,1183.0,0.2896,333.8,0.507,0.1401,679.5,0.891950598631538,0.21353506307424014
ACT 26:27,0.231,1409.0,0.4722,370.2,0.7227,0.2474,806.0,0.5991447985894481,0.3990374529559841
ACT 26:28,0.1304,1347.0,0.4263,247.1,0.6646,0.226,823.5,0.7783824578371971,0.32034706345295283
ACT 26:29,0.03117,1072.0,0.2612,295.0,0.4187,0.2098,636.5,0.6463313610265938,0.2417023955485808
ACT 26:30,0.2522,1884.0,0.332,485.8,0.895,0.1958,1112.0,0.8405557817853349,0.3604614365142236
ACT 26:31,0.1208,873.0,0.3271,245.9,0.554,0.2015,585.5,0.7422409907129108,0.2812578576749437
ACT 26:32,0.0974,1002.5,0.269,191.8,0.5977,0.243,608.0,0.7228648266019319,0.2856192136143758
ACT 27:1,0.08575,705.0,0.3547,163.5,0.6616,0.1882,394.5,0.7518430661333219,0.29868868516947356
ACT 27:2,0.09076,1040.0,0.4258,169.6,0.698,0.2773,607.5,0.6903447802316979,0.34669132115672285
ACT 27:3,0.164,763.0,0.299,187.5,0.8325,0.2031,432.5,0.8593885030928572,0.31580035745371027
ACT 27:4,0.1687,1492.0,0.4067,368.0,0.7515,0.2827,852.0,0.8210435258968906,0.34204379018100567
ACT 27:5,0.2032,1553.0,0.366,396.5,0.8335,0.4265,899.0,0.6212282683902661,0.4190255443714412
ACT 27:6,0.151,1430.0,0.3896,378.0,0.6816,0.3113,848.5,0.6478022390589512,0.3624897680429888
ACT 27:7,0.1013,1114.0,0.4038,287.8,0.7173,0.3032,650.5,0.6895760642351859,0.35209098771191183
ACT 27:8,0.07794,898.5,0.264,208.9,0.4817,0.2108,498.5,0.7774680103068683,0.24247892620158207
ACT 27:9,0.1049,1544.0,0.4233,368.5,0.6562,0.3008,889.0,0.7313454543104263,0.33854767474828357
ACT 27:10,0.1077,1489.0,0.268,435.5,0.507,0.2334,892.5,0.798517609918759,0.25268717384774914
ACT 27:11,0.2798,1937.0,0.2842,235.8,0.713,0.3054,1136.0,0.7008466035919425,0.363272977941208
ACT 27:12,0.05746,622.5,0.2659,107.8,0.4426,0.3052,349.2,0.6248595156159563,0.2706726761912695
ACT 27:13,0.1602,1008.0,0.533,207.1,0.761,0.3022,608.0,0.8592525953482383,0.3663082916948513
ACT 27:14,0.1996,1546.0,0.3274,383.0,0.54,0.288,904.5,0.7622295261420917,0.3002672550824857
ACT 27:15,0.1699,1613.0,0.4053,476.2,0.7188,0.2766,911.5,0.7724181586832785,0.34420534059142155
ACT 27:16,0.09406,920.5,0.3745,195.4,0.6553,0.4814,554.5,0.4944676614082179,0.3944711821268399
ACT 27:17,0.088,940.0,0.282,177.2,0.621,0.2438,519.0,0.8007413856675324,0.27551078816690827
ACT 27:18,0.1697,1695.0,0.33,348.0,0.7197,0.3906,975.5,0.71058045579363,0.364767494637392
ACT 27:19,0.3005,1549.0,0.3982,315.5,0.786,0.4521,930.0,0.47368424673245446,0.4651763774057009
ACT 27:20,0.095,911.0,0.3013,140.4,0.6,0.1334,522.5,0.8564691139381818,0.24863221819768766
ACT 27:21,0.0516,1053.0,0.1681,327.2,0.4602,0.2008,622.0,0.6963262134100255,0.2245136515340318
ACT 27:22,0.1072,1627.0,0.3372,410.2,0.631,0.2405,944.0,0.695716540563762,0.31244963247237184
ACT 27:23,0.1071,1556.0,0.3154,497.8,0.699,0.2023,896.5,0.7125181379783799,0.30680454250894
ACT 27:24,0.078,1256.0,0.4158,374.2,0.7485,0.2128,756.0,0.6044332439514039,0.3529948965757755
ACT 27:25,0.1115,1051.0,0.2961,223.1,0.545,0.1527,632.0,0.7984733504642916,0.2519426355202394
ACT 27:26,0.1553,395.5,0.3245,63.0,0.59,0.10034,243.4,0.9258842272455085,0.239448213774014
ACT 27:27,0.1076,1245.0,0.3623,271.5,0.6724,0.22,736.5,0.9261925713385326,0.27915163463827064
ACT 27:28,0.1835,780.0,0.4233,254.9,0.8325,0.3352,429.0,0.8043633392828765,0.37631842199458954
ACT 27:29,0.1439,124.5,0.433,11.5,0.7476,0.1192,65.8,0.963165146670587,0.29102704702712145
ACT 27:30,0.1812,1176.0,0.287,294.8,0.7603,0.212,681.0,0.8865175047918403,0.3001264863377049
ACT 27:31,0.0659,1526.0,0.3667,423.5,0.6655,0.2362,929.5,0.6455118473787288,0.322350165325288
ACT 27:32,0.2915,621.0,0.3394,221.9,0.8667,0.2053,352.2,0.9024798137094823,0.3514273602606096
ACT 27:33,0.07135,746.0,0.3325,175.2,0.678,0.2295,458.2,0.7130197522251323,0.3073596797048092
ACT 27:34,0.0942,915.5,0.2615,149.0,0.5376,0.137,539.5,0.8087867579981325,0.23733927849833608
ACT 27:35,0.1353,1401.0,0.3977,396.0,0.5977,0.2856,832.5,0.5106463113368248,0.3603476804574128
ACT 27:36,0.305,924.5,0.2842,319.5,0.7046,0.1081,534.0,0.9672814737684232,0.2795362267216315
ACT 27:37,0.1364,2188.0,0.2295,314.0,0.608,0.2515,1297.0,0.8239817259935448,0.2681771768593241
ACT 27:38,0.1493,1218.0,0.312,298.8,0.7427,0.1747,691.5,0.9094476640810205,0.28272093237234086
ACT 27:39,0.07043,697.5,0.2732,145.6,0.5664,0.1506,418.8,0.8173621864613937,0.24086390399653795
ACT 27:40,0.1102,634.5,0.3823,179.0,0.7744,0.296,370.5,0.7371728233985978,0.3503455724821534
ACT 27:41,0.09924,1205.0,0.4644,297.8,0.6226,0.4348,680.0,0.5970801562183358,0.3843917285035175
ACT 27:42,0.2439,816.0,0.3804,213.5,0.845,0.2754,466.0,0.8567191081487945,0.3580845669532269
ACT 27:43,0.1023,982.0,0.4333,276.5,0.713,0.3062,592.5,0.5829189832218994,0.3759837592892205
ACT 27:44,0.094,767.5,0.3335,170.8,0.593,0.1583,464.2,0.7802198452646937,0.268644974044317
ACT 28:1,0.1802,2120.0,0.3477,543.0,0.653,0.3071,1224.0,0.7135468010573688,0.3390214277063609
ACT 28:2,0.09814,1219.0,0.3032,292.2,0.5566,0.1765,685.5,0.9268585851885545,0.23517901913306685
ACT 28:3,0.1355,1574.0,0.3613,410.2,0.593,0.3682,888.0,0.6317325278472368,0.34785395691600285
ACT 28:4,0.0407,571.0,0.2986,186.6,0.6436,0.1918,380.0,0.7555793213533465,0.2711795576296599
ACT 28:5,0.2184,1226.0,0.26,298.8,0.6387,0.1245,688.5,0.9352882128622498,0.25040656738333333
ACT 28:6,0.06854,1277.0,0.289,297.0,0.4927,0.2184,703.0,0.7370540115642026,0.2554054371964331
ACT 28:7,0.09467,646.0,0.282,135.8,0.557,0.1995,384.8,0.7241783671799886,0.27070099957787813
ACT 28:8,0.10504,1115.0,0.3855,271.8,0.6167,0.2522,650.5,0.6369705752912309,0.3289082109017533
ACT 28:9,0.1664,1896.0,0.2947,434.2,0.69,0.188,1109.0,0.8525317278528298,0.28564069047182217
ACT 28:10,0.1442,1723.0,0.3164,444.0,0.436,0.1481,992.5,0.8559231711182721,0.23015183614648968
ACT 28:11,0.0951,690.5,0.3208,147.2,0.771,0.2852,414.8,0.645365541256978,0.3483807660122219
ACT 28:12,0.2783,1120.0,0.3652,368.8,0.856,0.2913,618.5,0.7697773330063361,0.38517326090231785
ACT 28:13,0.1434,612.0,0.4758,185.2,0.7983,0.3865,336.8,0.651889764206465,0.4100531859142001
ACT 28:14,0.117,760.5,0.3179,159.9,0.664,0.07153,434.0,0.8066686251820452,0.26576874858682226
ACT 28:15,0.08704,1105.0,0.3127,253.6,0.4678,0.3022,638.0,0.6231725368287391,0.2906365160355624
ACT 28:16,0.09265,38.8,0.384,30.27,0.645,0.07544,29.0,0.7863223270941416,0.2741957928730287
ACT 28:17,0.04733,835.0,0.25,232.4,0.5283,0.171,496.2,0.6990313657014448,0.24890275936605455
ACT 28:18,0.12494,1283.0,0.361,220.1,0.6494,0.1383,773.5,0.8037553211580057,0.2861720266971934
ACT 28:19,0.0947,876.5,0.3604,236.9,0.705,0.2217,554.5,0.7239655422700787,0.3164678073023353
ACT 28:20,0.07806,1129.0,0.3423,337.0,0.604,0.1674,640.5,0.805913862033761,0.2679614173316983
ACT 28:21,0.0875,954.0,0.1976,312.5,0.406,0.1135,562.0,0.7686879059225346,0.19907407438539632
ACT 28:22,0.10657,985.0,0.3555,222.4,0.6025,0.1404,558.5,0.849222758957848,0.2642959792277514
ACT 28:23,0.0525,867.0,0.3513,215.8,0.5825,0.17,501.2,0.7127046015891456,0.2782181591232004
ACT 28:24,0.2247,2518.0,0.2827,729.5,0.512,0.2021,1411.0,0.8203584389521221,0.27275415869734887
ACT 28:25,0.0868,800.5,0.3474,221.2,0.594,0.2126,500.0,0.5747601582876366,0.3149277191377936
ACT 28:26,0.1231,1568.0,0.3413,401.2,0.6924,0.1907,921.5,0.63306424815023,0.3283662587461565
ACT 28:27,0.06076,1033.0,0.4023,293.2,0.75,0.2737,603.0,0.5754432350560218,0.36518239620879916
ACT 28:28,0.05215,2182.0,0.3005,473.0,0.493,0.297,1309.0,0.5912689049532208,0.29402294262984546
ACT 28:30,0.1492,1379.0,0.2815,379.2,0.7285,0.209,808.0,0.8744600394681027,0.28743971588162875
ACT 28:31,0.0644,1507.0,0.441,371.8,0.5796,0.2255,893.0,0.653370698072222,0.318102895768885
ROM 1:1,0.0765,66.1,0.3577,53.62,0.828,0.1516,59.06,0.6719429350743009,0.33481723618263814
ROM 1:2,0.2377,95.25,0.2532,15.555,0.5835,0.06287,80.1,0.8888792670346998,0.2449785125546803
ROM 1:3,0.1477,1331.0,0.3618,268.0,0.5703,0.1963,807.5,0.6880786100987725,0.3047152409838874
ROM 1:4,0.0677,807.5,0.4539,207.4,0.6523,0.2035,508.2,0.6926788056452653,0.32457720807496665
ROM 1:5,0.0686,1461.0,0.3362,214.1,0.592,0.2141,890.0,0.6082987309630596,0.30420652485242977
ROM 1:6,0.1417,1474.0,0.3154,442.8,0.543,0.2063,826.5,0.6952130286164024,0.29052059444746736
ROM 1:7,0.0456,1277.0,0.3713,368.5,0.6724,0.2319,773.5,0.5812781056327923,0.3317003377606887
ROM 1:8,0.06305,681.0,0.4033,171.9,0.6694,0.1714,418.8,0.5906686107134654,0.32618376419125555
ROM 1:9,0.08093,1315.0,0.2422,319.0,0.4968,0.1559,761.0,0.8103448204736532,0.2227684157982176
ROM 1:10,0.0508,966.0,0.2277,176.2,0.5156,0.12415,574.0,0.8105430190349303,0.2124732397013588
ROM 1:11,0.10785,947.0,0.356,214.1,0.729,0.2286,581.5,0.7325111031996365,0.32576639936177393
ROM 1:12,0.0764,2326.0,0.3086,467.2,0.4292,0.2803,1339.0,0.6465030849649138,0.27656232018859117
ROM 1:13,0.03436,1056.0,0.2377,225.9,0.519,0.19,613.0,0.7597421938078731,0.2345153977443467
ROM 1:14,0.2263,1426.0,0.2231,409.0,0.718,0.2573,789.5,0.8967517142702899,0.29655757558577434
ROM 1:15,0.1537,1909.0,0.372,502.0,0.6455,0.265,1118.0,0.6528869788027725,0.34329190206819893
ROM 1:16,0.06287,1408.0,0.4236,397.0,0.671,0.3164,828.0,0.5580772256723951,0.36272640441679416
ROM 1:17,0.0911,1601.0,0.4397,343.5,0.603,0.1858,953.0,0.6570268980318683,0.3184282799516169
ROM 1:18,0.10693,1436.0,0.3586,372.8,0.6973,0.1831,824.5,0.8033963260888218,0.2978742824341467
ROM 1:19,0.1407,2092.0,0.1748,528.0,0.528,0.2057,1222.0,0.8246094210416588,0.23673784882776622
ROM 1:20,0.06003,1596.0,0.357,427.5,0.656,0.277,906.5,0.781487640606231,0.30320467425116004
ROM 1:21,0.1335,1415.0,0.3496,281.8,0.587,0.2188,789.0,0.8154108953857473,0.28366688654135197
ROM 1:22,0.4539,1.0,0.1879,1.0,1.0,0.0,0.0,1.046386815812914,0.31443461830967745
ROM 1:23,0.11346,1032.0,0.3005,223.8,0.6543,0.3083,610.0,0.7016178870161556,0.31925871658614324
ROM 1:24,0.1509,1618.0,0.4182,412.0,0.7266,0.1881,936.5,0.822945718508126,0.3234069797871342
ROM 1:25,0.0993,1481.0,0.3718,319.2,0.4944,0.2927,850.0,0.6798344429322123,0.29998115395976765
ROM 1:26,0.11566,632.5,0.3452,166.5,0.6636,0.2335,350.8,0.8028465470530496,0.30000247198936814
ROM 1:27,0.0715,462.5,0.3123,110.75,0.493,0.3042,259.0,0.7143018470302053,0.2802243986310396
ROM 1:28,0.1181,1719.0,0.2443,443.0,0.5996,0.1577,968.0,0.8770193689482767,0.24141622219533426
ROM 1:29,0.1007,6.152,0.4011,5.31,0.737,0.296,2.309,0.7921120705780221,0.3344309954941924
ROM 1:30,0.1675,2.777,0.1364,2.111,0.719,0.5015,2.445,0.6957128799331938,0.34295403044980266
ROM 1:31,0.288,1.0,0.6553,0.75,0.75,0.675,1.0,0.1970945544011757,0.5883726441187951
ROM 1:32,0.06174,1710.0,0.276,489.5,0.4727,0.208,974.0,0.7119959210698092,0.25073820127646346
ROM 2:1,0.068,923.5,0.2717,187.9,0.5005,0.11084,540.5,0.8957168730721405,0.2058820636948912
ROM 2:2,0.0684,427.2,0.3633,112.75,0.6084,0.1086,270.5,0.8588977124170781,0.25034599849863937
ROM 2:3,0.0647,1618.0,0.3167,372.8,0.643,0.2245,926.5,0.7072148291210943,0.2970948556323219
ROM 2:4,0.0822,1225.0,0.3013,358.0,0.69,0.1908,697.5,0.7637646915918824,0.28907988077972957
ROM 2:5,0.07526,1222.0,0.3599,338.2,0.614,0.3682,725.0,0.5202011831087293,0.35555629793459875
ROM 2:6,0.2156,2440.0,0.2384,634.5,0.559,0.2512,1434.0,0.6934354726885045,0.3015351021667862
ROM 2:7,0.05453,1420.0,0.3604,413.0,0.6504,0.2435,803.0,0.6025770416058737,0.32356378374431327
ROM 2:8,0.1774,1729.0,0.3264,222.8,0.6816,0.1799,1032.0,0.9451120249078577,0.27510508569348685
ROM 2:9,0.04874,1425.0,0.3235,441.0,0.5864,0.3154,816.0,0.6192097169779395,0.31361523069264974
ROM 2:10,0.03168,1520.0,0.3987,433.2,0.6626,0.351,896.0,0.4723202260243856,0.3699609164051662
ROM 2:11,0.3389,1571.0,0.2705,326.0,0.6104,0.165,941.5,0.9201567126349292,0.2766312237536697
ROM 2:12,0.11206,1142.0,0.2212,273.0,0.5913,0.1954,650.5,0.7784431084476834,0.25950247411908
ROM 2:13,0.1013,1041.0,0.339,220.8,0.6245,0.175,616.5,0.6984712426597731,0.2924736892746351
ROM 2:14,0.0857,1326.0,0.3691,291.8,0.5454,0.1838,748.0,0.7429214843614633,0.277615495042092
ROM 2:15,0.09717,994.5,0.317,296.8,0.565,0.233,556.5,0.7095288706905348,0.2871063244850216
ROM 2:16,0.0813,1031.0,0.2664,217.4,0.4822,0.1561,635.0,0.7301814227986229,0.23801957324624798
ROM 2:17,0.1427,1063.0,0.48,278.8,0.703,0.3281,613.0,0.5293959316728413,0.40224546496649166
ROM 2:18,0.12,2080.0,0.286,574.0,0.668,0.2448,1174.0,0.7703357632452335,0.29492958607927366
ROM 2:19,0.2092,1009.5,0.3308,266.0,0.736,0.1486,580.5,0.8209615709343829,0.3099340939814301
ROM 2:20,0.09357,1832.0,0.3584,403.8,0.6997,0.2196,1066.0,0.794378263572112,0.3038719080717744
ROM 2:21,0.1569,1105.0,0.4482,286.8,0.7314,0.0975,621.5,0.8274149303281111,0.31371297316435814
ROM 2:22,0.1312,1480.0,0.432,367.8,0.69,0.4004,866.0,0.7059990027724679,0.3718320913684448
ROM 2:23,0.192,1109.0,0.3914,299.2,0.8306,0.1658,640.0,0.8512462748285604,0.3317015674611452
ROM 2:24,0.1036,1076.0,0.479,272.0,0.7036,0.21,656.0,0.5499137043887845,0.36766957593298794
ROM 2:25,0.05908,1331.0,0.2922,231.4,0.4517,0.2021,765.5,0.7429199063137901,0.2415692321358858
ROM 2:26,0.05634,1488.0,0.2856,295.0,0.4644,0.2151,842.5,0.6872457255699463,0.25609992929437014
ROM 2:27,0.089,802.5,0.4453,225.9,0.6133,0.1947,473.8,0.6519525320715913,0.32246241600382625
ROM 2:28,0.0811,1481.0,0.3499,316.0,0.4849,0.2495,885.0,0.7785737142069377,0.2639303392493425
ROM 2:29,0.05865,1333.0,0.3489,326.2,0.6133,0.2139,782.0,0.7311507688236283,0.2860820190556145
ROM 3:1,0.1498,1249.0,0.5005,343.2,0.8213,0.2634,724.0,0.7444219972523798,0.38276156837258574
ROM 3:2,0.1685,1017.5,0.3699,268.2,0.54,0.1808,640.0,0.746323631690438,0.2878729024806647
ROM 3:3,0.1085,1145.0,0.2397,261.5,0.5444,0.144,658.0,0.7870400018163298,0.23868916571566048
ROM 3:4,0.0644,1159.0,0.2208,261.8,0.5713,0.12427,681.0,0.8292369011489207,0.22206341461289028
ROM 3:5,0.08026,165.0,0.3645,60.06,0.757,0.11816,116.7,0.8343383702578707,0.2875595731931698
ROM 3:6,0.14,1396.0,0.4348,309.2,0.7915,0.2109,850.0,0.6074513291006224,0.37781507505653256
ROM 3:7,0.0776,1023.0,0.4028,185.0,0.649,0.1925,598.0,0.6858811045996306,0.3137507373310015
ROM 3:8,0.0571,1140.0,0.2788,328.8,0.615,0.1652,687.5,0.7566523997346689,0.2607089784140301
ROM 3:9,0.1032,788.5,0.396,240.4,0.6426,0.3328,440.5,0.5484994470263655,0.3643737548399964
ROM 3:10,0.2188,494.8,0.332,118.5,0.562,0.1091,285.2,0.7439908271949005,0.2873572066891103
ROM 3:11,0.236,1826.0,0.1859,380.8,0.7524,0.1818,1104.0,0.8273692824960918,0.2931533458553606
ROM 3:12,0.1459,1352.0,0.275,293.8,0.6562,0.1986,798.5,0.8289473918399772,0.27744436146961715
ROM 3:13,0.0946,997.5,0.5605,208.8,0.5947,0.4119,591.5,0.6556213345883276,0.3747461236229972
ROM 3:14,0.1892,2706.0,0.3772,344.2,0.747,0.3813,1618.0,0.7859964473721524,0.3587326796024945
ROM 3:15,0.1504,2540.0,0.3145,491.2,0.666,0.261,1445.0,0.6821543513342511,0.3284494280142565
ROM 3:16,0.3904,2426.0,0.3093,624.0,0.4285,0.3987,1429.0,0.6734850783520255,0.3534984740016102
ROM 3:17,0.2993,112.2,0.4507,69.2,0.7153,0.1241,98.2,0.5825610743792383,0.3869440196793229
ROM 3:18,0.1433,2144.0,0.2996,562.5,0.661,0.1967,1267.0,0.7829741637536205,0.29005625707278143
ROM 3:19,0.0665,1361.0,0.4036,334.8,0.6206,0.2532,808.0,0.6235060819456718,0.32843390923391674
ROM 3:20,0.131,463.0,0.3289,169.1,0.6196,0.10034,271.8,0.7876598187927348,0.27022231020601273
ROM 3:21,0.1749,1682.0,0.4104,269.5,0.6997,0.1766,1015.5,0.6364410743854344,0.3505994558325815
ROM 3:22,0.1177,999.5,0.507,271.8,0.695,0.2354,629.5,0.5674265242768651,0.37931352628501824
ROM 3:23,0.1031,1535.0,0.3843,422.5,0.6143,0.274,951.5,0.5414233154504168,0.34543859955094514
ROM 3:24,0.04636,1649.0,0.3604,520.5,0.64,0.2269,965.5,0.6549137076458746,0.31116700603580766
ROM 3:25,0.0722,738.0,0.3403,169.8,0.6265,0.2903,461.2,0.666042675312281,0.3139640992067889
ROM 3:26,0.0528,1618.0,0.307,444.5,0.5327,0.2266,944.5,0.7248557448732023,0.2688695184257331
ROM 3:27,0.1116,926.0,0.3938,199.1,0.746,0.1504,560.5,0.7350351267932154,0.32210868145914445
ROM 3:28,0.1694,20.5,0.3657,13.625,0.823,0.0839,18.0,0.7511135884036786,0.3282476282954311
ROM 3:29,0.146,2144.0,0.583,299.8,0.708,0.3357,1291.0,0.5895240484746567,0.41808752665777615
ROM 3:30,0.1129,1602.0,0.2766,429.8,0.619,0.2632,939.5,0.6260921205813771,0.313816242182344
ROM 3:31,0.1098,1106.0,0.582,241.9,0.8516,0.144,667.5,0.7032159615596714,0.3831325045551616
