,source,target,co-occurrence_count,translation_score
515,god,הָיְתָ֥ה,1,2.9252630004086394e-44
516,god,וְ,5,2.4274206584404645e-45
517,god,וִ,1,1.5465797087194255e-41
518,god,וַ,7,0.5560436020393996
519,god,וַֽ,3,6.180664169388139e-45
520,god,וָ,1,4.2218047679416803e-44
521,god,וּ,2,1.3730474110517192e-44
522,god,וַֽ,1,2.3775972047277766e-41
523,god,חֹ֖שֶׁךְ,2,1.3613895764877286e-44
524,god,חֹֽשֶׁךְ,1,3.152852512750284e-44
525,god,ט֑וֹב,1,1.31166966052278e-40
526,god,י֔וֹם,1,6.813989382420939e-41
527,god,י֥וֹם,1,3.1093884419981067e-44
528,god,יְהִ֣י,1,1.1278349804165941e-44
529,god,יְהִ֥י,1,1.2607864197647514e-44
530,god,יְהִי,4,4.129324832687586e-45
531,god,יִּקְרָ֨א,1,4.2841006850103075e-44
532,god,יַּ֣עַשׂ,1,2.3775972047277766e-41
533,god,יַּ֧רְא,1,1.5130237782319202e-05
534,god,יַּבְדֵּ֗ל,1,2.3775972047277766e-41
535,god,יַּבְדֵּ֣ל,1,3.1528524024911797e-44
536,god,יֹּ֣אמֶר,1,1.3187264993569695e-44
537,god,יֹּ֥אמֶר,1,3.338940859608818e-44
538,god,יהִ֣י,1,2.713971668412661e-44
539,god,כֵֽן,1,3.0258102895763997e-44
540,god,כִּי,1,4.246410551613067e-41
541,god,לַ,1,3.10946135119109e-44
542,god,לָ,4,3.5025641041379545e-45
543,god,לָ֑יְלָה,1,5.242166231718313e-43
544,god,מְרַחֶ֖פֶת,1,2.9861068259482045e-44
545,god,מִ,1,3.0258102895763997e-44
546,god,מֵ,1,6.34083226410069e-44
547,god,מַ֖יִם,1,2.0698147520202409e-44
548,god,מַבְדִּ֔יל,1,1.8598580385154085e-44
549,god,מָֽיִם,1,2.3124820782251247e-44
550,god,מַּ֔יִם,1,2.3775972047277766e-41
551,god,מַּ֨יִם֙,1,2.3775972047277766e-41
552,god,מָּ֑יִם,1,1.5402794977810165e-41
553,god,מָּֽיִם,1,1.4319393033668845e-41
554,god,עֶ֥רֶב,1,2.014921713307237e-44
555,god,עַ֣ל,1,2.3775972047277766e-41
556,god,עַל,2,3.330385480713193e-45
557,god,פְּנֵ֣י,1,2.6585402373086186e-42
558,god,פְּנֵ֥י,1,6.2784778681740855e-43
559,god,קָ֣רָא,1,4.2380535334975654e-44
560,god,ר֣וּחַ,1,2.9519073578363925e-44
561,god,רֵאשִׁ֖ית,1,1.8825533244722236e-43
562,god,רָקִ֑יעַ,1,2.3775972047277766e-41
563,god,רָקִ֔יעַ,1,2.3775972047277766e-41
564,god,רָקִ֖יעַ,1,2.98561390540376e-44
565,god,רָקִיעַ֒,1,2.3775972047277766e-41
566,god,שָּׁמַ֖יִם,1,3.651292540519978e-44
567,god,ת֣וֹךְ,1,2.98561390540376e-44
568,god,תְה֑וֹם,1,5.234868400458891e-44
569,god,תֹ֨הוּ֙,1,1.9112562882140816e-43
570,god,תַּ֣חַת,1,2.3775972047277766e-41
571,good,א֖וֹר,2,3.0258102895763997e-44
572,good,אֱלֹהִ֔ים,1,3.0258102895763997e-44
573,good,אֱלֹהִ֛ים,1,3.235455276295149e-44
574,good,אֶת,1,4.05784568117692e-42
575,good,בֵ֥ין,1,7.195842085384534e-44
576,good,בֵּ֥ין,1,3.0258102895763997e-44
577,good,הַ,1,3.0258102895763997e-44
578,good,הָ,2,3.0258102895763997e-44
579,good,וַ,2,3.0258102895763997e-44
580,good,וּ,1,3.0258102895763997e-44
581,good,חֹֽשֶׁךְ,1,3.152852512750284e-44
582,good,ט֑וֹב,1,1.31166966052278e-40
583,good,יַּ֧רְא,1,1.31166966052278e-40
584,good,יַּבְדֵּ֣ל,1,0.847529079242732
585,good,כִּי,1,4.246410551613067e-41
586,he,אֱלֹהִ֤ים,1,1.0567423669414827e-41
587,he,אֶחָֽד,1,1.0567423669414827e-41
588,he,אוֹר֙,1,1.0567423669414827e-41
589,he,בֹ֖קֶר,1,2.2667616281447932e-41
590,he,וְ,1,1.0567423669414827e-41
591,he,וַ,1,1.0567423669414827e-41
592,he,וַֽ,2,1.0567423669414827e-41
593,he,חֹ֖שֶׁךְ,1,1.0567423669414827e-41
594,he,י֔וֹם,1,6.813989382420939e-41
595,he,י֥וֹם,1,1.0567423669414827e-41
596,he,יְהִי,2,1.0567423669414827e-41
597,he,יִּקְרָ֨א,1,1.0567423669414827e-41
598,he,לַ,1,0.8358419512511684
599,he,לָ,1,1.0567423669414827e-41
600,he,לָ֑יְלָה,1,1.0567423669414827e-41
601,he,עֶ֥רֶב,1,1.0567423669414827e-41
602,he,קָ֣רָא,1,1.0567423669414827e-41
603,heaven,אֱלֹהִ֑ים,1,3.393792938846779e-44
604,heaven,אֵ֥ת,2,0.18925598055344098
605,heaven,אָֽרֶץ,1,3.5267629867631075e-44
606,heaven,בְּ,1,1.698823994174094e-44
607,heaven,בָּרָ֣א,1,3.3391815131329693e-44
608,heaven,הַ,1,1.698823994174094e-44
609,heaven,הָ,1,1.698823994174094e-44
610,heaven,וְ,1,1.698823994174094e-44
611,heaven,רֵאשִׁ֖ית,1,1.8825533244722236e-43
612,heaven,שָּׁמַ֖יִם,1,0.8891057140707346
613,in,אֱלֹהִ֑ים,1,3.393792938846779e-44
614,in,אֱלֹהִ֔ים,1,9.934849821556674e-45
615,in,אֵ֥ת,2,2.289531264794399e-44
616,in,אָֽרֶץ,1,3.5267629867631075e-44
617,in,בְּ,2,0.8912732054725461
618,in,בֵּ֥ין,1,1.407551598604343e-44
619,in,בָּרָ֣א,1,3.3391815131329693e-44
620,in,הַ,2,7.966805589069344e-45
621,in,הָ,1,7.966805589069344e-45
622,in,וְ,1,7.966805589069344e-45
623,in,וִ,1,1.5465797087194255e-41
624,in,וַ,1,7.966805589069344e-45
625,in,יְהִ֥י,1,1.2607864197647514e-44
626,in,יֹּ֣אמֶר,1,1.3187264993569695e-44
627,in,יהִ֣י,1,2.713971668412661e-44
628,in,לָ,1,7.966805589069344e-45
629,in,מַ֖יִם,1,2.0698147520202409e-44
630,in,מַבְדִּ֔יל,1,1.8598580385154085e-44
631,in,מָֽיִם,1,2.3124820782251247e-44
632,in,מָּ֑יִם,1,1.5402794977810165e-41
633,in,רֵאשִׁ֖ית,1,0.18300161028457465
634,in,רָקִ֖יעַ,1,2.98561390540376e-44
635,in,שָּׁמַ֖יִם,1,3.651292540519978e-44
636,in,ת֣וֹךְ,1,2.98561390540376e-44
637,it,א֖וֹר,2,0.017755346692323103
638,it,אֱלֹהִ֔ים,2,1.0846836363097586e-44
639,it,אֱלֹהִ֛ים,1,3.235455276295149e-44
640,it,אֱלֹהִים֮,1,3.0258102895763997e-44
641,it,אֲשֶׁ֖ר,1,1.1884242813071151e-43
642,it,אֲשֶׁר֙,1,2.3775972047277766e-41
643,it,אֶת,2,4.05784568117692e-42
644,it,בֵ֣ין,1,2.3775972047277766e-41
645,it,בֵ֥ין,1,7.195842085384534e-44
646,it,בְּ,1,1.2318713270959249e-44
647,it,בֵּ֤ין,1,2.3775972047277766e-41
648,it,בֵּ֥ין,2,0.12641473869642098
649,it,הַ,4,1.0846836363097586e-44
650,it,הָ,3,1.0846836363097586e-44
651,it,וִ,1,1.5465797087194255e-41
652,it,וַ,5,1.0846836363097586e-44
653,it,וּ,2,1.3730474110517192e-44
654,it,וַֽ,1,0.291573262921605
655,it,חֹֽשֶׁךְ,1,3.152852512750284e-44
656,it,ט֑וֹב,1,0.28052565497525267
657,it,יְהִ֥י,1,1.2607864197647514e-44
658,it,יְהִי,1,1.0846836363097586e-44
659,it,יַּ֣עַשׂ,1,2.3775972047277766e-41
660,it,יַּ֧רְא,1,1.31166966052278e-40
661,it,יַּבְדֵּ֗ל,1,2.3775972047277766e-41
662,it,יַּבְדֵּ֣ל,1,3.1528524024911797e-44
663,it,יֹּ֣אמֶר,1,1.3187264993569695e-44
664,it,יהִ֣י,1,2.713971668412661e-44
665,it,כֵֽן,1,3.0258102895763997e-44
666,it,כִּי,1,4.246410551613067e-41
667,it,לָ,3,0.001243081711787977
668,it,מִ,1,3.0258102895763997e-44
669,it,מֵ,1,6.34083226410069e-44
670,it,מַ֖יִם,1,2.0698147520202409e-44
671,it,מַבְדִּ֔יל,1,0.09860196357533718
672,it,מָֽיִם,1,2.3124820782251247e-44
673,it,מַּ֔יִם,1,2.3775972047277766e-41
674,it,מַּ֨יִם֙,1,2.3775972047277766e-41
675,it,מָּ֑יִם,1,1.5402794977810165e-41
676,it,עַ֣ל,1,2.3775972047277766e-41
677,it,רָקִ֑יעַ,1,2.3775972047277766e-41
678,it,רָקִ֔יעַ,1,2.3775972047277766e-41
679,it,רָקִ֖יעַ,1,2.98561390540376e-44
680,it,רָקִיעַ֒,1,2.3775972047277766e-41
681,it,ת֣וֹךְ,1,2.98561390540376e-44
682,it,תַּ֣חַת,1,2.3775972047277766e-41
683,let,א֑וֹר,1,2.7310124134176563e-44
684,let,אֱלֹהִ֔ים,1,2.7310124134176563e-44
685,let,אֱלֹהִ֖ים,1,0.8975467151930105
686,let,אֽוֹר,1,2.8004451413449575e-44
687,let,בְּ,1,2.7310124134176563e-44
688,let,בֵּ֥ין,1,2.7310124134176563e-44
689,let,הַ,1,2.7310124134176563e-44
690,let,וִ,1,1.5465797087194255e-41
691,let,וַ,2,2.7310124134176563e-44
692,let,וַֽ,1,2.7310124134176563e-44
693,let,יְהִ֣י,1,2.7310124134176563e-44
694,let,יְהִ֥י,1,2.7310124134176563e-44
695,let,יְהִי,1,2.7310124134176563e-44
696,let,יֹּ֣אמֶר,1,0.31169552207164797
697,let,יֹּ֥אמֶר,1,3.338940859608818e-44
698,let,יהִ֣י,1,0.8188115910741801
699,let,לָ,1,2.7310124134176563e-44
700,let,מַ֖יִם,1,2.7310124134176563e-44
701,let,מַבְדִּ֔יל,1,2.7310124134176563e-44
702,let,מָֽיִם,1,2.7310124134176563e-44
703,let,מָּ֑יִם,1,1.5402794977810165e-41
704,let,רָקִ֖יעַ,1,2.98561390540376e-44
705,let,ת֣וֹךְ,1,2.98561390540376e-44
706,light,א֑וֹר,1,0.3697413444737022
707,light,א֖וֹר,2,0.5079502842515418
708,light,אֱלֹהִ֔ים,1,9.934849821556674e-45
709,light,אֱלֹהִ֖ים,1,3.3389206183613003e-44
710,light,אֱלֹהִ֛ים,1,3.235455276295149e-44
711,light,אֱלֹהִ֤ים,1,2.4270618182763144e-44
712,light,אֶחָֽד,1,3.107146830481551e-44
713,light,אֶת,1,4.05784568117692e-42
714,light,אֽוֹר,1,0.8916330165988899
715,light,אוֹר֙,1,3.1116331544814205e-44
716,light,בֵ֥ין,1,7.195842085384534e-44
717,light,בֹ֖קֶר,1,2.2667616281447932e-41
718,light,בֵּ֥ין,1,1.407551598604343e-44
719,light,הַ,1,5.657164227752864e-45
720,light,הָ,2,5.657164227752864e-45
721,light,וְ,1,5.657164227752864e-45
722,light,וַ,4,5.657164227752864e-45
723,light,וַֽ,3,4.575144264507246e-07
724,light,וּ,1,1.3730474110517192e-44
725,light,חֹ֖שֶׁךְ,1,1.3613895764877286e-44
726,light,חֹֽשֶׁךְ,1,3.152852512750284e-44
727,light,ט֑וֹב,1,1.31166966052278e-40
728,light,י֔וֹם,1,6.813989382420939e-41
729,light,י֥וֹם,1,3.1093884419981067e-44
730,light,יְהִ֣י,1,1.1278349804165941e-44
731,light,יְהִי,3,5.657164227752864e-45
732,light,יִּקְרָ֨א,1,4.2841006850103075e-44
733,light,יַּ֧רְא,1,1.31166966052278e-40
734,light,יַּבְדֵּ֣ל,1,3.1528524024911797e-44
735,light,יֹּ֥אמֶר,1,3.338940859608818e-44
736,light,כִּי,1,4.246410551613067e-41
737,light,לַ,1,3.10946135119109e-44
738,light,לָ,1,5.657164227752864e-45
739,light,לָ֑יְלָה,1,5.242166231718313e-43
740,light,עֶ֥רֶב,1,2.014921713307237e-44
741,light,קָ֣רָא,1,4.2380535334975654e-44
742,made,אֱלֹהִים֮,1,0.8133784526867186
743,made,אֲשֶׁ֖ר,1,1.1884242813071151e-43
744,made,אֲשֶׁר֙,1,2.3775972047277766e-41
745,made,אֶת,1,4.05784568117692e-42
746,made,בֵ֣ין,1,2.3775972047277766e-41
747,made,בֵּ֤ין,1,2.3775972047277766e-41
748,made,הַ,2,1.783474162703549e-44
749,made,הָ,1,1.783474162703549e-44
750,made,וַ,2,1.783474162703549e-44
751,made,וּ,1,1.783474162703549e-44
752,made,וַֽ,1,2.3775972047277766e-41
753,made,יְהִי,1,1.783474162703549e-44
754,made,יַּ֣עַשׂ,1,0.07331420370903352
755,made,יַּבְדֵּ֗ל,1,2.3775972047277766e-41
756,made,כֵֽן,1,3.0258102895763997e-44
757,made,לָ,2,1.783474162703549e-44
758,made,מִ,1,3.0258102895763997e-44
759,made,מֵ,1,6.34083226410069e-44
760,made,מַּ֔יִם,1,2.3775972047277766e-41
761,made,מַּ֨יִם֙,1,2.3775972047277766e-41
762,made,עַ֣ל,1,2.3775972047277766e-41
763,made,רָקִ֑יעַ,1,2.3775972047277766e-41
764,made,רָקִ֔יעַ,1,2.3775972047277766e-41
765,made,רָקִיעַ֒,1,2.3775972047277766e-41
766,made,תַּ֣חַת,1,2.3775972047277766e-41
767,midst,אֱלֹהִ֔ים,1,1.54658685774318e-41
768,midst,בְּ,1,1.54658685774318e-41
769,midst,בֵּ֥ין,1,1.54658685774318e-41
770,midst,הַ,1,1.54658685774318e-41
771,midst,וִ,1,1.54658685774318e-41
772,midst,וַ,1,1.54658685774318e-41
773,midst,יְהִ֥י,1,1.54658685774318e-41
774,midst,יֹּ֣אמֶר,1,1.54658685774318e-41
775,midst,יהִ֣י,1,1.54658685774318e-41
776,midst,לָ,1,1.54658685774318e-41
777,midst,מַ֖יִם,1,1.54658685774318e-41
778,midst,מַבְדִּ֔יל,1,1.54658685774318e-41
779,midst,מָֽיִם,1,1.54658685774318e-41
780,midst,מָּ֑יִם,1,1.54658685774318e-41
781,midst,רָקִ֖יעַ,1,1.54658685774318e-41
782,midst,ת֣וֹךְ,1,0.8025731246479577
783,morning,אֱלֹהִ֤ים,1,1.0536632828145975e-41
784,morning,אֶחָֽד,1,1.0536632828145975e-41
785,morning,אוֹר֙,1,1.0536632828145975e-41
786,morning,בֹ֖קֶר,1,2.2667616281447932e-41
