vref,total_score
LUK 1:27,0.5014818657602164
LUK 1:28,0.4752606775568182
LUK 1:29,0.3903255965465199
LUK 1:30,0.5088371798377403
LUK 1:31,0.48712575504557293
LUK 1:32,0.5523942267447917
LUK 1:33,0.48653608428485573
LUK 1:34,0.3952979091421274
LUK 1:35,0.5103894680304277
LUK 1:36,0.4613155071777344
LUK 1:37,0.3101114846191406
LUK 1:38,0.48349876722196694
LUK 1:39,0.39291709665352953
LUK 1:40,0.5822318469238281
LUK 1:41,0.4567947392578125
LUK 1:42,0.4746888867543539
LUK 1:43,0.47325654360351554
LUK 1:44,0.44738016131591796
LUK 1:45,0.4332052496448863
LUK 1:46,0.5564262104797364
LUK 1:47,0.5561501636108398
LUK 1:48,0.4015045204752604
LUK 1:49,0.49912629375
LUK 1:50,0.5172394056919642
LUK 1:51,0.40157994509548606
LUK 1:52,0.44740906459263396
LUK 1:53,0.41740746294294084
LUK 1:54,0.3986921561075847
LUK 1:55,0.4819314381510416
LUK 1:56,0.4338917194824219
LUK 1:57,0.43452872541503906
LUK 1:58,0.4034717194010416
LUK 1:59,0.4639111970703125
LUK 1:60,0.48971412070312503
LUK 1:61,0.3869046888541667
LUK 1:62,0.40490276435004335
LUK 1:63,0.5356042789417613
LUK 1:64,0.44911041273082386
LUK 1:65,0.39738116423746744
LUK 1:66,0.4406604521755642
LUK 1:67,0.55133895859375
LUK 1:68,0.4881373655598958
LUK 1:69,0.55336959453125
LUK 1:70,0.46651634926757807
LUK 1:71,0.5772603689236111
LUK 1:72,0.4377411411399148
LUK 1:73,0.43434763088650175
LUK 1:74,0.46316419056919633
LUK 1:75,0.6016041289062499
LUK 1:76,0.4586151881626674
LUK 1:77,0.5292687647569445
LUK 1:78,0.3703332914817116
LUK 1:79,0.5139651521868024
LUK 1:80,0.4428136016387939
LUK 2:1,0.41847414222935264
LUK 2:2,0.5290147549972534
LUK 2:3,0.4708599157986111
LUK 2:4,0.47483132635788694
LUK 2:5,0.4595931437988281
LUK 2:6,0.34603566982421874
LUK 2:7,0.45957972415364584
LUK 2:8,0.4329586469350961
LUK 2:9,0.4837796099609375
LUK 2:10,0.49184175333180147
LUK 2:11,0.5047569742635091
LUK 2:12,0.5777122375
LUK 2:13,0.5307018766276042
LUK 2:14,0.560850552734375
LUK 2:15,0.4082995837890625
LUK 2:16,0.4885065969238281
LUK 2:17,0.4178853748046875
LUK 2:18,0.4350194559659091
LUK 2:19,0.4735324322176846
LUK 2:20,0.4344065751953125
LUK 2:21,0.49687950786994484
LUK 2:22,0.5203363235026042
LUK 2:23,0.5193943659779475
LUK 2:24,0.5317221511718749
LUK 2:25,0.5199078444335937
LUK 2:26,0.46187936611175534
LUK 2:27,0.4865160783116958
LUK 2:28,0.5050954409179688
LUK 2:29,0.3911126770582933
LUK 2:30,0.4663606300223214
LUK 2:31,0.43855569475446426
LUK 2:32,0.6034950078125001
LUK 2:33,0.44497850641052245
LUK 2:34,0.4710083284179687
LUK 2:35,0.38873003946736645
LUK 2:36,0.43001922013417115
LUK 2:37,0.3480267187926348
LUK 2:38,0.42992492953725964
LUK 2:39,0.47325653173828125
LUK 2:40,0.4914961445529645
LUK 2:41,0.43351232972301135
LUK 2:42,0.48229729296875
LUK 2:43,0.4242488688572475
LUK 2:44,0.44255234988839287
LUK 2:45,0.4547708613204956
LUK 2:46,0.49199649052734373
LUK 2:47,0.45700326269531255
LUK 2:48,0.43279643055555556
LUK 2:49,0.44698811315104164
LUK 2:50,0.41290454467773435
LUK 2:51,0.45374301345825196
LUK 2:52,0.5270843167613637
LUK 3:1,0.5432753240559896
LUK 3:2,0.5593323971121652
LUK 3:3,0.6050845598958333
LUK 3:4,0.49722703124999995
LUK 3:5,0.38495519865722655
LUK 3:6,0.5927302527901785
LUK 3:7,0.4464642008272059
LUK 3:8,0.45691740027343747
LUK 3:9,0.4425797153320313
LUK 3:10,0.51041953125
LUK 3:11,0.4322195158342633
LUK 3:12,0.46349602237215903
LUK 3:13,0.3085919752752131
LUK 3:14,0.36628534547334557
LUK 3:15,0.41374414721679686
LUK 3:16,0.48218582466947113
LUK 3:17,0.5283830918511285
LUK 3:18,0.40787404566786023
LUK 3:19,0.49999035443115236
LUK 3:20,0.5046870524414062
LUK 3:21,0.4845473182678222
LUK 3:22,0.5186679571200284
LUK 3:23,0.5046122497209822
LUK 3:24,0.7253754166666666
LUK 3:25,0.7098378437499999
LUK 3:26,0.7331065104166666
LUK 3:27,0.7310394531250001
LUK 3:28,0.7331065104166666
LUK 3:29,0.6250664516601563
LUK 3:30,0.6540644140624999
LUK 3:31,0.7309087499999999
LUK 3:32,0.6119007578125
LUK 3:33,0.6125341272321428
LUK 3:34,0.7245880885416667
LUK 3:35,0.7150319166666667
LUK 3:36,0.732038828125
LUK 3:37,0.7317881510416666
LUK 3:38,0.72607903125
LUK 4:1,0.5716576983173077
LUK 4:2,0.4464541668945312
LUK 4:3,0.5124393151506696
LUK 4:4,0.4941997739955357
LUK 4:5,0.5015889738103693
LUK 4:6,0.47710082795266545
LUK 4:7,0.486788125
LUK 4:8,0.5943912734375
LUK 4:9,0.49301522636718753
LUK 4:10,0.4428424887109375
LUK 4:11,0.36592819057992787
LUK 4:12,0.5274764828725961
LUK 4:13,0.4277687983398437
LUK 4:14,0.4774196418457031
LUK 4:15,0.494422978515625
LUK 4:16,0.3972946153825548
LUK 4:17,0.5326500852238581
LUK 4:18,0.4305858314819336
LUK 4:19,0.51181092578125
LUK 4:20,0.4896485328543526
LUK 4:21,0.4075634985351562
LUK 4:22,0.4159205828391181
LUK 4:23,0.4414386952615489
LUK 4:24,0.4295931950120192
LUK 4:25,0.5097172943359375
LUK 4:26,0.44560808189174106
LUK 4:27,0.5053929870174632
LUK 4:28,0.516815418077257
LUK 4:29,0.4544117264099121
LUK 4:30,0.4397525130208333
LUK 4:31,0.5041794842122396
LUK 4:32,0.35518572949218746
LUK 4:33,0.5150686367938702
LUK 4:34,0.4722272930733817
LUK 4:35,0.40759598713541667
LUK 4:36,0.4507371456938244
LUK 4:37,0.3639421762319711
LUK 4:38,0.40934315445963537
LUK 4:39,0.4285209614257812
LUK 4:40,0.4061961758897569
LUK 4:41,0.45828076652715777
LUK 4:42,0.36646809784613715
LUK 4:43,0.44776132421875
LUK 4:44,0.4188584888044085
LUK 5:1,0.49591692765808104
LUK 5:2,0.4468718856575521
LUK 5:3,0.38933846284243934
LUK 5:4,0.42364011713027955
LUK 5:5,0.40604470260959197
LUK 5:6,0.3813446457519531
LUK 5:7,0.4252556306501116
LUK 5:8,0.4277140873736214
LUK 5:9,0.44393061440805287
LUK 5:10,0.4530601451357887
LUK 5:11,0.43318823203125
LUK 5:12,0.43267912265136715
LUK 5:13,0.4989148532151442
LUK 5:14,0.4332562633789062
LUK 5:15,0.38542283339843747
LUK 5:16,0.4399301495225694
LUK 5:17,0.44789259948730464
LUK 5:18,0.34524533488769527
LUK 5:19,0.4305983366088867
LUK 5:20,0.41862063505859376
LUK 5:21,0.4604021569580078
LUK 5:22,0.4953446681082589
LUK 5:23,0.48458836914062503
LUK 5:24,0.4667340176842731
LUK 5:25,0.4041365492513021
LUK 5:26,0.447007080984933
LUK 5:27,0.46408863280029294
LUK 5:28,0.5020627587890625
LUK 5:29,0.447257208865895
LUK 5:30,0.5027425013427734
LUK 5:31,0.46634211370086665
LUK 5:32,0.5148988012695312
LUK 5:33,0.5015228359375
LUK 5:34,0.37598560589958635
LUK 5:35,0.487813291015625
LUK 5:36,0.36030169318181815
LUK 5:37,0.38069904934512866
LUK 5:38,0.48361613775634765
LUK 5:39,0.4320296159446022
LUK 6:1,0.5188558522949218
LUK 6:2,0.4830843286830357
LUK 6:3,0.4154789142922794
LUK 6:4,0.4537805060017904
LUK 6:5,0.5798888958333334
LUK 6:6,0.39506943606228295
LUK 6:7,0.49604021634347095
LUK 6:8,0.38647820245361325
LUK 6:9,0.4053645732788086
LUK 6:10,0.4655703304036458
LUK 6:11,0.3571175549692007
LUK 6:12,0.40707417065429685
LUK 6:13,0.46616377375749857
LUK 6:14,0.625216161358173
LUK 6:15,0.6504338628472222
LUK 6:16,0.5752152723214286
LUK 6:17,0.5504194830264137
LUK 6:18,0.4700670225360577
LUK 6:19,0.4429416957804362
LUK 6:20,0.43816850817057296
LUK 6:21,0.4677846840820312
LUK 6:22,0.45720720258426667
LUK 6:23,0.4762008914279514
LUK 6:24,0.4323374977416992
LUK 6:25,0.53155954296875
LUK 6:26,0.44452229722377234
LUK 6:27,0.4731794892578125
LUK 6:28,0.4434429634486607
LUK 6:29,0.4294467292213439
LUK 6:30,0.41725426171874996
LUK 6:31,0.2966431160888672
LUK 6:32,0.4392684693714488
LUK 6:33,0.3922824962158203
LUK 6:34,0.37373415029907225
LUK 6:35,0.3767167996651785
LUK 6:36,0.4502211939174107
LUK 6:37,0.44754608496093756
LUK 6:38,0.49269709026692704
LUK 6:39,0.40814499204799104
LUK 6:40,0.37200951671253546
LUK 6:41,0.48403091887019234
LUK 6:42,0.4932721176525297
LUK 6:43,0.38004756660156247
LUK 6:44,0.4454974598067434
LUK 6:45,0.48332692196219307
LUK 6:46,0.4507179703125
LUK 6:47,0.4110859167317708
LUK 6:48,0.36991818506681
LUK 6:49,0.42885285550944013
LUK 7:1,0.42358863365589483
LUK 7:2,0.2709136317708333
LUK 7:3,0.4368804381239149
LUK 7:4,0.34325962234700513
LUK 7:5,0.4732657100694444
LUK 7:6,0.4172632500904225
LUK 7:7,0.43169379296875
LUK 7:8,0.4064517608931108
LUK 7:9,0.5409463161492599
LUK 7:10,0.43499009635416663
LUK 7:11,0.42357022825520835
LUK 7:12,0.4440784584446957
LUK 7:13,0.5017484946533203
LUK 7:14,0.4297488222961426
LUK 7:15,0.5711555633680556
LUK 7:16,0.434873271484375
LUK 7:17,0.4956201801757813
LUK 7:18,0.42236451192220054
LUK 7:19,0.42465228901256213
LUK 7:20,0.42847928515625
LUK 7:21,0.37661835304524743
LUK 7:22,0.5459942803199405
LUK 7:23,0.2937969309895833
LUK 7:24,0.46395876942845393
LUK 7:25,0.3943220203642004
LUK 7:26,0.49628317499999997
LUK 7:27,0.4563133676147461
LUK 7:28,0.46337055755208334
LUK 7:29,0.5749312024147728
LUK 7:30,0.442362527322998
LUK 7:31,0.51217113203125
LUK 7:32,0.47125168241034615
LUK 7:33,0.4580061588541666
LUK 7:34,0.5324156266741071
LUK 7:35,0.4019071688232422
LUK 7:36,0.3748987491280692
LUK 7:37,0.44502799344051586
LUK 7:38,0.47984334145220586
LUK 7:39,0.4437403535819675
LUK 7:40,0.46194499239676334
LUK 7:41,0.4092972193509615
LUK 7:42,0.2900592992919922
LUK 7:43,0.44576150051081725
LUK 7:44,0.4810312776367187
LUK 7:45,0.37326694966947116
LUK 7:46,0.48163419335937496
LUK 7:47,0.41589076186899043
LUK 7:48,0.355555841796875
LUK 7:49,0.3674712762920673
LUK 7:50,0.4908432510653409
LUK 8:1,0.4561336673118591
LUK 8:2,0.5109643512178308
LUK 8:3,0.4583159458007813
LUK 8:4,0.33153561403952203
LUK 8:5,0.40736487042236325
LUK 8:6,0.36232459562174474
LUK 8:7,0.4473633363800049
LUK 8:8,0.42310099092371317
LUK 8:9,0.4579658181423611
LUK 8:10,0.4992426743706597
LUK 8:11,0.571032509765625
LUK 8:12,0.4598874242393092
LUK 8:13,0.42737431489701705
LUK 8:14,0.4240376302625868
LUK 8:15,0.5000265782470703
LUK 8:16,0.40215001224156427
LUK 8:17,0.39720123882533487
LUK 8:18,0.4287865697916667
LUK 8:19,0.3971578200307993
LUK 8:20,0.4860572845052083
LUK 8:21,0.5376368500976563
LUK 8:22,0.4243727907335069
LUK 8:23,0.4982734864783654
LUK 8:24,0.4200893280029297
LUK 8:25,0.44687678413318455
LUK 8:26,0.4649037580078125
LUK 8:27,0.37136042887369786
LUK 8:28,0.48947890146484374
LUK 8:29,0.4281906440304964
LUK 8:30,0.4707490762939453
LUK 8:31,0.4196715611328125
LUK 8:32,0.39672372298177083
LUK 8:33,0.47942646013793944
LUK 8:34,0.4471993458806818
LUK 8:35,0.4514620222167968
LUK 8:36,0.46737831982421874
LUK 8:37,0.41386892962967725
LUK 8:38,0.39707895508692814
LUK 8:39,0.45784905580767465
LUK 8:40,0.399857998046875
LUK 8:41,0.3844404259230841
LUK 8:42,0.41101421640014646
LUK 8:43,0.4046298268694196
LUK 8:44,0.4903365950520833
LUK 8:45,0.4801453914108276
LUK 8:46,0.4572070794596354
LUK 8:47,0.40774982137398097
LUK 8:48,0.4457738444602272
LUK 8:49,0.4194961576538086
LUK 8:50,0.5068282545572916
LUK 8:51,0.4959213187011719
LUK 8:52,0.45591543179086536
LUK 8:53,0.5867590397135417
LUK 8:54,0.36335141992187503
LUK 8:55,0.4753831244140625
LUK 8:56,0.40061208828124995
LUK 9:1,0.5352963998325893
LUK 9:2,0.5881231728515625
LUK 9:3,0.4295162868001302
LUK 9:4,0.30934153320312496
LUK 9:5,0.41261991562228734
LUK 9:6,0.4312480037841797
LUK 9:7,0.5188252534722222
LUK 9:8,0.42028646590909086
LUK 9:9,0.5019588710937499
LUK 9:10,0.38959672076416013
LUK 9:11,0.5154827567138672
LUK 9:12,0.43847678954173896
LUK 9:13,0.4285782601047092
LUK 9:14,0.38449459772135414
LUK 9:15,0.35724983125
LUK 9:16,0.45427746104600686
LUK 9:17,0.4795067694424716
LUK 9:18,0.3496680921245374
LUK 9:19,0.4981174678485577
LUK 9:20,0.5274487529296875
LUK 9:21,0.423282353515625
LUK 9:22,0.5336950162760417
LUK 9:23,0.4358070880371094
LUK 9:24,0.39906430294363837
LUK 9:25,0.4992083849158654
LUK 9:26,0.5067140425292969
LUK 9:27,0.45860325917454764
LUK 9:28,0.4457266793155246
LUK 9:29,0.4658479137420654
LUK 9:30,0.5125539391601562
LUK 9:31,0.42052289166814627
LUK 9:32,0.4220914921732585
LUK 9:33,0.4207406561720628
LUK 9:34,0.4546263377028245
LUK 9:35,0.4698143856026786
LUK 9:36,0.48170769146728515
LUK 9:37,0.4203314498494466
LUK 9:38,0.40915703251902263
LUK 9:39,0.3520436459263393
LUK 9:40,0.4227250705322265
LUK 9:41,0.4003773193102385
LUK 9:42,0.5142161014188878
LUK 9:43,0.43303905686732697
LUK 9:44,0.48469586538461534
LUK 9:45,0.41445745231933595
LUK 9:46,0.29142112158203126
LUK 9:47,0.4320153037109375
LUK 9:48,0.43404059024325287
LUK 9:49,0.4924018683965774
LUK 9:50,0.4250799461495536
LUK 9:51,0.34298050057765417
LUK 9:52,0.43116143656099754
LUK 9:53,0.3843529254705256
LUK 9:54,0.5305214848632812
LUK 9:55,0.5150835546874999
LUK 9:56,0.43469391796874995
LUK 9:57,0.409621826171875
LUK 9:58,0.513826850402832
LUK 9:59,0.46077570149739583
LUK 9:60,0.5207556579026442
LUK 9:61,0.481100626953125
LUK 9:62,0.4142361033517938
LUK 10:1,0.4387132680053711
LUK 10:2,0.44989746249389645
LUK 10:3,0.5328669270833334
LUK 10:4,0.4150520505814985
LUK 10:5,0.4013302724609375
LUK 10:6,0.36624930935287475
LUK 10:7,0.4019903326822917
LUK 10:8,0.4168947805397727
LUK 10:9,0.4855317200520833
LUK 10:10,0.4418227448893229
LUK 10:11,0.4301165565863715
LUK 10:12,0.47415225390625
LUK 10:13,0.550083435598273
LUK 10:14,0.5247999946289063
LUK 10:15,0.5150355767578125
LUK 10:16,0.5033471943969726
LUK 10:17,0.53151713515625
LUK 10:18,0.4596059118430398
LUK 10:19,0.49586502099609375
LUK 10:20,0.5163161333705357
LUK 10:21,0.499239884765625
LUK 10:22,0.4472737626953125
LUK 10:23,0.4552410541178385
LUK 10:24,0.5011266577845982
LUK 10:25,0.4560454363141741
LUK 10:26,0.5184722926136364
LUK 10:27,0.47169378001644735
LUK 10:28,0.5080190833333333
LUK 10:29,0.46242732091346156
LUK 10:30,0.38153501518110794
LUK 10:31,0.37028343178013395
LUK 10:32,0.42073855351562495
LUK 10:33,0.38383219882812497
LUK 10:34,0.4571959760420057
LUK 10:35,0.41671489029947917
LUK 10:36,0.4808893236860795
LUK 10:37,0.4032080270996094
LUK 10:38,0.44788703857421874
LUK 10:39,0.4148764114420573
LUK 10:40,0.3869653033022673
LUK 10:41,0.5910566655273437
LUK 10:42,0.3730675830688477
LUK 11:1,0.4849521063425164
LUK 11:2,0.5027412522786459
LUK 11:3,0.3746715860770089
LUK 11:4,0.4315131340895432
LUK 11:5,0.4734647677246094
LUK 11:6,0.3403357381028395
LUK 11:7,0.3913060538913893
LUK 11:8,0.40136087333409926
LUK 11:9,0.528369829296875
LUK 11:10,0.48077917988281244
LUK 11:11,0.3779656015625
LUK 11:12,0.46323383998325884
LUK 11:13,0.46795762185668943
LUK 11:14,0.4125100010516827
LUK 11:15,0.45544399502840904
LUK 11:16,0.34389747254774305
LUK 11:17,0.41423245566406247
LUK 11:18,0.4405457345805921
LUK 11:19,0.3630335010375977
LUK 11:20,0.4647364702845982
LUK 11:21,0.3475581268107096
LUK 11:22,0.3996451184082031
LUK 11:23,0.46495220703124995
LUK 11:24,0.4306572823708274
LUK 11:25,0.481491244140625
LUK 11:26,0.4752306303453947
LUK 11:27,0.4200396747872489
LUK 11:28,0.48846191761363633
LUK 11:29,0.44265866904168377
LUK 11:30,0.5002738322405134
LUK 11:31,0.5073579543457031
LUK 11:32,0.43967463115234373
LUK 11:33,0.3897425747357537
LUK 11:34,0.42538557555013023
LUK 11:35,0.45552674175347224
LUK 11:36,0.42116517065429687
LUK 11:37,0.3230075715332031
LUK 11:38,0.4289252130681818
LUK 11:39,0.5296452521701389
LUK 11:40,0.48873605524553565
LUK 11:41,0.4182832753240412
LUK 11:42,0.45244221942934787
LUK 11:43,0.5738617399088541
LUK 11:44,0.36303351198278155
LUK 11:45,0.40796096942138677
LUK 11:46,0.4590943407628676
LUK 11:47,0.5098832134232955
LUK 11:48,0.4352561318359375
LUK 11:49,0.5138153119791666
LUK 11:50,0.5320620596313477
LUK 11:51,0.5041666594985064
LUK 11:52,0.47647188306603067
LUK 11:53,0.45000162089186446
LUK 11:54,0.33631237276785714
LUK 12:1,0.40238967882770044
LUK 12:2,0.42719358357421877
LUK 12:3,0.4250667738970588
LUK 12:4,0.40499973705512154
LUK 12:5,0.41568755813598635
LUK 12:6,0.4625466568603515
LUK 12:7,0.47854585441706726
LUK 12:8,0.44491823641070194
LUK 12:9,0.5267314409722222
LUK 12:10,0.4716330181274414
LUK 12:11,0.4267482630974265
LUK 12:12,0.5048445670572916
LUK 12:13,0.4684224085036057
LUK 12:14,0.4777125609975962
LUK 12:15,0.35038977503051755
LUK 12:16,0.38417433851207383
LUK 12:17,0.33389809783854163
LUK 12:18,0.3970083629313151
LUK 12:19,0.38962985333531697
LUK 12:20,0.4427744245849609
LUK 12:21,0.44507304361979166
LUK 12:22,0.4375438894761029
LUK 12:23,0.4655105959201389
LUK 12:24,0.48160739098011357
LUK 12:25,0.34402589371134445
LUK 12:26,0.3913310205078125
LUK 12:27,0.5302683840820313
LUK 12:28,0.5012081578124999
LUK 12:29,0.5393324375
LUK 12:30,0.5033222170973558
LUK 12:31,0.5133353784179687
LUK 12:32,0.4920114502618963
LUK 12:33,0.48342898709239135
LUK 12:34,0.4648836154513889
LUK 12:35,0.3258703495361328
LUK 12:36,0.38429912345377604
LUK 12:37,0.43059024398526274
LUK 12:38,0.4628913429987981
LUK 12:39,0.4205518986545138
LUK 12:40,0.40855070885291467
LUK 12:41,0.4781325885416667
LUK 12:42,0.4180686742907072
LUK 12:43,0.4029665057198661
LUK 12:44,0.41472352187499995
LUK 12:45,0.3861404658105469
LUK 12:46,0.3982873128995028
LUK 12:47,0.3662968705604954
LUK 12:48,0.3884404148925781
LUK 12:49,0.47454445500691733
LUK 12:50,0.42102032392578115
LUK 12:51,0.38475116364397316
LUK 12:52,0.4709565450657435
LUK 12:53,0.5188618242187499
LUK 12:54,0.41740211411061007
LUK 12:55,0.34120766134982644
LUK 12:56,0.5068873455528846
LUK 12:57,0.36449655441623263
LUK 12:58,0.35035418304217303
LUK 12:59,0.4571880844726562
LUK 13:1,0.466404902923584
LUK 13:2,0.4422648113141741
LUK 13:3,0.47614687812499995
LUK 13:4,0.47322434472656244
LUK 13:5,0.46184280156249996
LUK 13:6,0.4735781920572917
LUK 13:7,0.400015252546875
LUK 13:8,0.43222837200927733
LUK 13:9,0.2881766630636362
LUK 13:10,0.5039311147460938
LUK 13:11,0.3868157552274816
LUK 13:12,0.4101421662750244
LUK 13:13,0.4860668433159722
LUK 13:14,0.486197578294837
LUK 13:15,0.5137405586328125
LUK 13:16,0.459967397437686
LUK 13:17,0.4629915045200893
LUK 13:18,0.490965674715909
LUK 13:19,0.4487733250843395
LUK 13:20,0.609726701171875
LUK 13:21,0.5020841613420759
LUK 13:22,0.4468064217285156
LUK 13:23,0.4314674899902344
LUK 13:24,0.5107219414620536
LUK 13:25,0.40673210632324214
LUK 13:26,0.4683074296875
LUK 13:27,0.42203614697265623
LUK 13:28,0.5422850911458333
LUK 13:29,0.6175184246419271
LUK 13:30,0.5291463489583333
LUK 13:31,0.3934563250517003
LUK 13:32,0.4684432692749023
LUK 13:33,0.452406858795166
LUK 13:34,0.43919269841974434
LUK 13:35,0.4729485046929254
LUK 14:1,0.4194947404632568
LUK 14:2,0.3575262667144775
LUK 14:3,0.53827314453125
LUK 14:4,0.4298109375
LUK 14:5,0.4764199710115132
LUK 14:6,0.4240457366536458
LUK 14:7,0.3813996397816051
LUK 14:8,0.37001620690104164
LUK 14:9,0.40457695029449464
LUK 14:10,0.3896996828169389
LUK 14:11,0.4574562092633928
LUK 14:12,0.4033669730021159
LUK 14:13,0.45673469159613705
LUK 14:14,0.4787652051532451
LUK 14:15,0.500058103125
LUK 14:16,0.404386416422526
LUK 14:17,0.41146606445312495
LUK 14:18,0.38040377493832234
LUK 14:19,0.38631477018839516
LUK 14:20,0.4153875080078125
LUK 14:21,0.45373674084924764
LUK 14:22,0.36894646573660717
LUK 14:23,0.39684209560032896
LUK 14:24,0.40544842065938314
LUK 14:25,0.46376684006076385
LUK 14:26,0.4550297385147758
LUK 14:27,0.45954994546274036
LUK 14:28,0.44177342771139705
LUK 14:29,0.4084047920139858
LUK 14:30,0.45273827840909087
LUK 14:31,0.3782978101240234
LUK 14:32,0.2941907332589286
LUK 14:33,0.3813267673543294
LUK 14:34,0.41338715518465907
LUK 14:35,0.4266724823317307
LUK 15:1,0.50120359453125
LUK 15:2,0.4811428752817007
LUK 15:3,0.42615497167968747
LUK 15:4,0.4442458249511719
LUK 15:5,0.43750991943359374
LUK 15:6,0.46440866682739257
LUK 15:7,0.4751368312322443
LUK 15:8,0.45969011207217264
LUK 15:9,0.4967671346754807
LUK 15:10,0.48949621228966345
LUK 15:11,0.4145673956473214
LUK 15:12,0.3859316653551374
LUK 15:13,0.4972476908691406
LUK 15:14,0.36382669973318915
LUK 15:15,0.4360047109026227
LUK 15:16,0.4248749473970853
LUK 15:17,0.3493797938541666
LUK 15:18,0.4490176042829241
LUK 15:19,0.47165967382812496
LUK 15:20,0.3668859626593339
LUK 15:21,0.4919256049194336
LUK 15:22,0.43017999225408377
LUK 15:23,0.48879800048828126
LUK 15:24,0.46602083811833306
LUK 15:25,0.5062691170043945
LUK 15:26,0.4506851839648437
LUK 15:27,0.45176068592366536
LUK 15:28,0.4386523104691939
LUK 15:29,0.44023204723539805
LUK 15:30,0.4606260368489583
LUK 15:31,0.46434135044642855
LUK 15:32,0.4545739796061198
LUK 16:1,0.4134685828536184
LUK 16:2,0.4534312666015625
LUK 16:3,0.369067852526213
LUK 16:4,0.395828025390625
LUK 16:5,0.4707264395733173
LUK 16:6,0.3547797608479818
LUK 16:7,0.4443746856904871
LUK 16:8,0.3920335406172903
LUK 16:9,0.4558290876736111
LUK 16:10,0.48484966113281247
LUK 16:11,0.4554241674278846
LUK 16:12,0.4322637933349609
LUK 16:13,0.48356800334087174
LUK 16:14,0.5156602648259944
LUK 16:15,0.44786585773044163
LUK 16:16,0.5308329084635416
LUK 16:17,0.527527576547476
LUK 16:18,0.47455824382102274
LUK 16:19,0.41707761469444865
LUK 16:20,0.35777547124689274
LUK 16:21,0.42144708968680245
LUK 16:22,0.4492065622233073
LUK 16:23,0.476965696484375
LUK 16:24,0.524656006581182
LUK 16:25,0.45759407176696776
LUK 16:26,0.37145958393205913
LUK 16:27,0.3932384166541466
LUK 16:28,0.41167444331359865
LUK 16:29,0.5790997859375
LUK 16:30,0.4671159759114583
LUK 16:31,0.4913178119542739
LUK 17:1,0.469971168875558
LUK 17:2,0.42760017603824013
LUK 17:3,0.43288340625
LUK 17:4,0.39824274761090955
LUK 17:5,0.52621687109375
LUK 17:6,0.53214416796875
LUK 17:7,0.3447757667410714
LUK 17:8,0.3429672589937097
LUK 17:9,0.3635282472700639
LUK 17:10,0.40026236025661893
LUK 17:11,0.4151416603440505
LUK 17:12,0.35015647087214535
LUK 17:13,0.4463470036078559
LUK 17:14,0.38561313694411053
LUK 17:15,0.45084800544084824
LUK 17:16,0.46519592294034084
LUK 17:17,0.5231898828125
LUK 17:18,0.5231914479758523
LUK 17:19,0.5087884114583333
LUK 17:20,0.5250065004272461
LUK 17:21,0.5032871122295673
LUK 17:22,0.480218220703125
LUK 17:23,0.3602435588134766
LUK 17:24,0.3911027924964007
LUK 17:25,0.5085690489908854
LUK 17:26,0.5504736452414772
LUK 17:27,0.4811967459070542
LUK 17:28,0.38625606139197716
LUK 17:29,0.5402841113630023
LUK 17:30,0.40816215771484377
LUK 17:31,0.4146133931640625
LUK 17:32,0.5340397762069702
LUK 17:33,0.3799180022194602
LUK 17:34,0.47355800516183033
LUK 17:35,0.41620842995383517
LUK 17:37,0.48509240459735575
LUK 18:1,0.40234012508138023
LUK 18:2,0.48394594989483175
LUK 18:3,0.4479768068847656
LUK 18:4,0.349447050261773
LUK 18:5,0.2985965614929199
LUK 18:6,0.47155785888671875
LUK 18:7,0.40073459542480466
LUK 18:8,0.42657271382921
LUK 18:9,0.33817843429565425
LUK 18:10,0.5414198167317709
LUK 18:11,0.4733296223675271
LUK 18:12,0.3991350254058838
LUK 18:13,0.44433594921874997
LUK 18:14,0.4156530181525735
LUK 18:15,0.4610466051136364
LUK 18:16,0.47596991067023026
LUK 18:17,0.4781759183349609
LUK 18:18,0.4934779669471153
LUK 18:19,0.46967182887620196
LUK 18:20,0.5457768972355769
LUK 18:21,0.4111273237304687
LUK 18:22,0.4900239298566735
LUK 18:23,0.42629725048828127
LUK 18:24,0.45207221916852675
LUK 18:25,0.5099144231305803
LUK 18:26,0.426681306640625
LUK 18:27,0.4227686041666667
LUK 18:28,0.48311978203125
LUK 18:29,0.4855524970703125
LUK 18:30,0.46549673828125
LUK 18:31,0.5014112894736842
LUK 18:32,0.53705129296875
LUK 18:33,0.5575757509765625
LUK 18:34,0.4087143220402644
LUK 18:35,0.3343513069893973
LUK 18:36,0.4363393625183105
LUK 18:37,0.37386721557617186
LUK 18:38,0.557610653289795
LUK 18:39,0.41841642490234376
LUK 18:40,0.39218770117187496
LUK 18:41,0.40054189707031246
LUK 18:42,0.5307800703125
LUK 18:43,0.5413809098557693
LUK 19:1,0.4706385624999999
LUK 19:2,0.4185294573242187
LUK 19:3,0.39401856324288503
LUK 19:4,0.38249765169270833
LUK 19:5,0.4396267501775568
LUK 19:6,0.46868493107096354
LUK 19:7,0.3211745900435014
LUK 19:8,0.4366393404862253
LUK 19:9,0.4536472365464154
LUK 19:10,0.5422735546874999
LUK 19:11,0.4227029993347168
LUK 19:12,0.3974060108816964
LUK 19:13,0.38341102842881947
LUK 19:14,0.48965909228515625
LUK 19:15,0.3725562423095703
LUK 19:16,0.4592422802734375
LUK 19:17,0.4340357668457031
